OrderID,CustomerID,OrderDate,ShippedDate,OrderStatus,ShippingMethod,ShippingCity,ShippingCountry,OrderTotal
ORD00426,CUST0787,2023-12-23T02:10:37.397Z,2024-01-04T02:10:37.397Z,Shipped,Standard,Houston,Netherlands,9207.33
ORD00427,CUST0640,2024-03-01T01:06:29.236Z,2024-03-11T01:06:29.236Z,Shipped,Express,San Diego,Australia,6033.27
ORD00428,CUST0964,2025-08-19T15:18:48.411Z,,Processing,Standard,Houston,United Kingdom,5037.61
ORD00429,CUST0840,2025-03-21T15:53:57.373Z,2025-04-02T15:53:57.373Z,Delivered,Express,Phoenix,France,11650.01
ORD00430,CUST0245,2025-11-04T08:26:29.056Z,2025-11-06T08:26:29.056Z,Shipped,Express,San Francisco,United Kingdom,4466.20
ORD00431,CUST0745,2024-11-28T02:01:00.865Z,2024-12-08T02:01:00.865Z,Delivered,Economy,San Diego,Canada,1143.15
ORD00432,CUST0707,2025-11-07T03:56:07.218Z,,Cancelled,Standard,Houston,Netherlands,10599.84
ORD00433,CUST0566,2025-04-24T12:58:18.411Z,2025-05-05T12:58:18.411Z,Delivered,Economy,Jacksonville,United Kingdom,5904.47
ORD00434,CUST0061,2025-11-10T12:44:21.606Z,2025-11-15T12:44:21.606Z,Delivered,Standard,Dallas,Sweden,7244.77
ORD00435,CUST0725,2024-09-18T01:29:58.636Z,2024-09-24T01:29:58.636Z,Shipped,Express,San Jose,Germany,4228.88
ORD00436,CUST0359,2025-02-01T20:54:52.737Z,2025-02-14T20:54:52.737Z,Delivered,Economy,Columbus,Germany,9991.10
ORD00437,CUST0726,2024-12-16T15:39:51.836Z,2024-12-19T15:39:51.836Z,Delivered,Standard,Jacksonville,Sweden,15571.09
ORD00438,CUST0568,2025-06-17T10:10:31.473Z,2025-06-29T10:10:31.473Z,Shipped,Economy,Seattle,Netherlands,7562.68
ORD00439,CUST0912,2025-06-08T14:17:42.897Z,2025-06-13T14:17:42.897Z,Shipped,Next-Day,San Francisco,Canada,6415.59
ORD00440,CUST0325,2025-11-07T21:30:36.002Z,2025-11-13T21:30:36.002Z,Shipped,Next-Day,Washington,Germany,12599.78
ORD00441,CUST0373,2025-07-12T00:55:51.787Z,2025-07-23T00:55:51.787Z,Shipped,Next-Day,Chicago,USA,4394.42
ORD00442,CUST0793,2024-11-27T09:45:58.695Z,,Pending,Economy,New York,France,6990.22
ORD00443,CUST0570,2025-04-30T10:15:02.744Z,2025-05-03T10:15:02.744Z,Delivered,Standard,Jacksonville,Sweden,8871.57
ORD00444,CUST0124,2023-12-30T23:23:15.954Z,,Processing,Express,Columbus,Australia,2381.72
ORD00445,CUST0051,2025-10-04T12:48:41.666Z,,Pending,Economy,San Francisco,United Kingdom,1517.31
ORD00446,CUST0455,2025-11-05T18:08:57.661Z,,Processing,Economy,Chicago,Netherlands,3704.25
ORD00447,CUST0193,2025-01-03T13:26:27.537Z,,Cancelled,Next-Day,Houston,Germany,895.32
ORD00448,CUST0916,2023-09-14T16:08:46.493Z,,Processing,Express,Washington,Italy,7916.62
ORD00449,CUST0597,2025-03-19T21:42:15.575Z,2025-03-31T21:42:15.575Z,Delivered,Next-Day,Dallas,USA,5193.46
ORD00450,CUST0470,2025-01-18T04:22:40.101Z,2025-01-31T04:22:40.101Z,Delivered,Economy,Phoenix,Spain,1390.74
ORD00451,CUST0447,2025-02-13T17:22:27.783Z,2025-02-17T17:22:27.783Z,Shipped,Economy,Los Angeles,Italy,7918.42
ORD00452,CUST0295,2025-04-29T01:25:14.739Z,,Processing,Standard,Chicago,Sweden,1503.35
ORD00453,CUST0557,2025-10-14T04:40:20.063Z,2025-10-21T04:40:20.063Z,Delivered,Economy,Philadelphia,Spain,3020.37
ORD00454,CUST0151,2024-08-28T17:05:44.307Z,2024-09-02T17:05:44.307Z,Delivered,Standard,Austin,France,2403.57
ORD00455,CUST0831,2025-01-12T20:18:20.837Z,2025-01-14T20:18:20.837Z,Shipped,Standard,Austin,Germany,816.86
ORD00456,CUST0909,2025-03-05T18:19:04.350Z,,Pending,Express,Fort Worth,Sweden,1147.49
ORD00457,CUST0949,2024-09-28T20:21:45.033Z,2024-10-07T20:21:45.033Z,Delivered,Economy,San Diego,Canada,9063.04
ORD00458,CUST0111,2025-11-01T17:39:28.292Z,2025-11-10T17:39:28.292Z,Shipped,Economy,Indianapolis,Italy,5222.60
ORD00459,CUST0251,2023-11-19T21:05:20.740Z,2023-11-26T21:05:20.740Z,Delivered,Economy,Columbus,USA,4726.82
ORD00460,CUST0276,2025-07-14T06:02:52.461Z,2025-07-24T06:02:52.461Z,Shipped,Express,Jacksonville,Canada,571.71
ORD00461,CUST0561,2025-04-05T02:23:31.321Z,2025-04-19T02:23:31.321Z,Shipped,Express,Seattle,United Kingdom,14147.03
ORD00462,CUST0364,2025-01-25T12:32:11.808Z,,Pending,Next-Day,Phoenix,Netherlands,1103.81
ORD00463,CUST0714,2024-01-01T07:18:26.236Z,2024-01-05T07:18:26.236Z,Shipped,Next-Day,Denver,Canada,218.31
ORD00464,CUST0145,2025-10-21T23:45:12.501Z,,Pending,Express,New York,USA,2343.93
ORD00465,CUST0666,2023-11-23T06:21:58.494Z,,Processing,Express,Washington,Spain,1528.38
ORD00466,CUST0657,2025-10-20T11:13:10.368Z,2025-11-02T11:13:10.368Z,Delivered,Economy,Dallas,United Kingdom,9671.28
ORD00467,CUST0472,2025-05-22T18:39:42.151Z,2025-05-28T18:39:42.151Z,Shipped,Economy,Jacksonville,Netherlands,10758.68
ORD00468,CUST0779,2024-11-21T16:30:16.499Z,,Pending,Express,Fort Worth,Italy,12367.43
ORD00469,CUST0598,2025-06-02T12:11:44.805Z,2025-06-07T12:11:44.805Z,Delivered,Economy,Columbus,Sweden,4197.96
ORD00470,CUST0718,2025-02-10T02:31:00.377Z,2025-02-18T02:31:00.377Z,Delivered,Standard,Indianapolis,United Kingdom,6840.05
ORD00471,CUST0755,2024-09-27T06:40:41.885Z,2024-10-06T06:40:41.885Z,Delivered,Next-Day,San Jose,France,4576.83
ORD00472,CUST0457,2024-01-08T19:51:10.109Z,2024-01-11T19:51:10.109Z,Delivered,Express,Philadelphia,Germany,1129.76
ORD00473,CUST0863,2025-09-10T04:43:00.068Z,,Cancelled,Express,San Diego,France,6640.99
ORD00474,CUST0056,2025-03-27T08:16:39.992Z,,Processing,Economy,Seattle,Canada,2343.24
ORD00475,CUST0371,2025-11-05T08:27:22.852Z,2025-11-11T08:27:22.852Z,Delivered,Next-Day,Washington,Canada,7708.27
ORD00476,CUST0719,2025-06-05T13:57:12.080Z,,Cancelled,Economy,New York,USA,4874.24
ORD00477,CUST0356,2025-09-19T10:13:29.096Z,,Processing,Next-Day,Seattle,Germany,746.44
ORD00478,CUST0068,2025-10-17T16:41:55.010Z,2025-10-30T16:41:55.010Z,Shipped,Next-Day,Phoenix,USA,5685.30
ORD00479,CUST0847,2025-11-05T07:00:55.339Z,,Processing,Next-Day,San Antonio,Italy,6767.25
ORD00480,CUST0900,2025-10-29T11:36:06.423Z,,Processing,Standard,Denver,Netherlands,4139.44
ORD00481,CUST0918,2025-04-20T20:48:01.183Z,2025-04-30T20:48:01.183Z,Delivered,Standard,Seattle,Sweden,3570.45
ORD00482,CUST0308,2025-10-10T19:22:09.085Z,,Cancelled,Express,Denver,United Kingdom,13037.57
ORD00483,CUST0650,2024-10-18T03:28:19.478Z,,Pending,Next-Day,Columbus,Spain,4620.78
ORD00484,CUST0002,2025-07-17T14:43:12.171Z,,Pending,Next-Day,Seattle,Netherlands,1597.12
ORD00485,CUST0647,2025-10-07T16:17:39.037Z,,Pending,Next-Day,San Diego,Italy,10755.41
ORD00486,CUST0073,2023-08-31T05:41:08.240Z,2023-09-09T05:41:08.240Z,Shipped,Express,San Diego,Spain,8597.18
ORD00487,CUST0971,2025-10-30T06:50:08.500Z,2025-11-08T06:50:08.500Z,Delivered,Economy,Seattle,France,91.41
ORD00488,CUST0858,2024-04-01T20:24:14.349Z,2024-04-14T20:24:14.349Z,Delivered,Next-Day,Columbus,Italy,8935.23
ORD00489,CUST0173,2025-04-30T08:53:31.563Z,2025-05-05T08:53:31.563Z,Delivered,Next-Day,Charlotte,Italy,1207.35
ORD00490,CUST0103,2025-09-28T19:30:45.669Z,,Pending,Next-Day,Charlotte,Sweden,10250.43
ORD00491,CUST0140,2024-10-01T19:13:22.837Z,,Processing,Economy,San Francisco,Germany,4234.24
ORD00492,CUST0062,2024-12-17T07:58:29.460Z,2024-12-30T07:58:29.460Z,Shipped,Express,Indianapolis,Italy,1781.11
ORD00493,CUST0539,2024-08-08T17:39:33.353Z,2024-08-17T17:39:33.353Z,Shipped,Standard,Columbus,Sweden,761.80
ORD00494,CUST0411,2025-04-20T20:11:34.704Z,,Pending,Express,Dallas,Spain,4848.53
ORD00495,CUST0546,2025-09-22T23:28:43.655Z,2025-09-26T23:28:43.655Z,Shipped,Next-Day,Charlotte,Italy,465.67
ORD00496,CUST0288,2024-04-12T09:04:08.323Z,2024-04-25T09:04:08.323Z,Shipped,Standard,San Diego,Italy,2177.13
ORD00497,CUST0396,2024-10-14T22:59:28.356Z,2024-10-21T22:59:28.356Z,Delivered,Economy,New York,Canada,2844.75
ORD00498,CUST0407,2025-10-01T15:06:59.532Z,2025-10-15T15:06:59.532Z,Delivered,Economy,New York,Canada,5252.24
ORD00499,CUST0629,2024-03-18T19:36:14.485Z,2024-03-23T19:36:14.485Z,Shipped,Economy,San Jose,Germany,11677.21
ORD00500,CUST0966,2025-10-12T02:07:39.164Z,2025-10-20T02:07:39.164Z,Shipped,Next-Day,Seattle,Netherlands,6896.65
ORD00501,CUST0515,2024-01-07T02:17:57.611Z,2024-01-19T02:17:57.611Z,Delivered,Next-Day,Philadelphia,Spain,5734.75
ORD00502,CUST0441,2025-11-09T01:07:59.856Z,2025-11-15T01:07:59.856Z,Shipped,Next-Day,Dallas,Italy,5246.85
ORD00503,CUST0992,2025-08-29T09:29:52.532Z,,Processing,Express,Austin,United Kingdom,10392.65
ORD00504,CUST0578,2025-08-20T18:55:41.270Z,2025-08-30T18:55:41.270Z,Delivered,Economy,Chicago,Netherlands,517.48
ORD00505,CUST0915,2025-01-09T16:14:57.434Z,2025-01-17T16:14:57.434Z,Shipped,Express,Fort Worth,Australia,2479.10
ORD00506,CUST0471,2025-05-29T00:35:56.790Z,2025-06-11T00:35:56.790Z,Delivered,Economy,New York,Spain,2348.78
ORD00507,CUST0567,2025-05-21T04:56:20.326Z,,Processing,Express,Los Angeles,Germany,591.18
ORD00508,CUST0596,2024-07-29T12:36:10.649Z,2024-08-01T12:36:10.649Z,Delivered,Economy,Dallas,Canada,5790.61
ORD00509,CUST0136,2024-07-09T12:01:56.621Z,,Processing,Standard,Dallas,Germany,8236.06
ORD00510,CUST0155,2025-06-15T07:39:09.263Z,2025-06-20T07:39:09.263Z,Shipped,Express,Phoenix,France,11988.81
ORD00511,CUST0947,2023-03-15T20:36:03.337Z,2023-03-22T20:36:03.337Z,Delivered,Next-Day,Phoenix,Canada,2765.30
ORD00512,CUST0263,2025-06-10T22:21:25.602Z,,Pending,Standard,San Jose,United Kingdom,11343.48
ORD00513,CUST0049,2024-01-14T13:30:20.566Z,,Pending,Next-Day,Washington,Netherlands,2171.32
ORD00514,CUST0433,2024-10-06T23:32:03.442Z,2024-10-10T23:32:03.442Z,Delivered,Express,Washington,Sweden,3312.35
ORD00515,CUST0147,2025-08-17T23:33:27.958Z,2025-08-31T23:33:27.958Z,Delivered,Economy,Phoenix,Sweden,42.56
ORD00516,CUST0645,2025-11-04T14:24:14.444Z,2025-11-14T14:24:14.444Z,Delivered,Standard,San Diego,Italy,4490.88
ORD00517,CUST0295,2025-05-21T13:51:18.793Z,2025-05-23T13:51:18.793Z,Delivered,Next-Day,San Diego,United Kingdom,3869.76
ORD00518,CUST0929,2024-08-02T02:45:47.019Z,,Processing,Express,Dallas,France,3702.86
ORD00519,CUST0523,2025-02-03T15:42:46.312Z,2025-02-09T15:42:46.312Z,Delivered,Economy,San Jose,France,2371.73
ORD00520,CUST0481,2025-11-03T04:58:37.982Z,2025-11-10T04:58:37.982Z,Delivered,Standard,Seattle,Spain,9838.90
ORD00521,CUST0545,2025-09-10T13:20:41.355Z,2025-09-16T13:20:41.355Z,Shipped,Standard,Chicago,Sweden,4922.46
ORD00522,CUST0504,2025-11-08T08:39:32.426Z,,Pending,Standard,Seattle,Australia,443.01
ORD00523,CUST0643,2023-07-17T21:38:29.579Z,2023-07-28T21:38:29.579Z,Delivered,Economy,San Jose,Spain,3487.17
ORD00524,CUST0331,2024-07-20T12:37:29.625Z,2024-07-25T12:37:29.625Z,Delivered,Economy,Chicago,Sweden,7404.21
ORD00525,CUST0648,2025-05-25T14:35:25.089Z,,Pending,Next-Day,Philadelphia,Australia,9097.49
ORD00526,CUST0690,2024-12-21T12:28:08.917Z,,Processing,Express,Seattle,Netherlands,7371.73
ORD00527,CUST0484,2023-03-26T12:16:30.210Z,2023-04-04T12:16:30.210Z,Delivered,Standard,Washington,France,6620.85
ORD00528,CUST0220,2025-07-18T05:50:50.681Z,2025-07-25T05:50:50.681Z,Delivered,Standard,Fort Worth,Germany,2774.91
ORD00529,CUST0213,2024-11-11T11:44:03.850Z,,Processing,Economy,Austin,Canada,1721.57
ORD00530,CUST0154,2025-11-05T18:38:10.434Z,,Processing,Economy,Austin,Canada,8962.48
ORD00531,CUST0763,2025-09-10T21:31:44.045Z,,Processing,Next-Day,Columbus,Netherlands,10436.29
ORD00532,CUST0212,2024-11-15T10:22:35.895Z,2024-11-20T10:22:35.895Z,Delivered,Economy,San Antonio,Sweden,5356.57
ORD00533,CUST0676,2025-05-10T03:45:12.344Z,2025-05-22T03:45:12.344Z,Shipped,Express,Charlotte,Spain,5259.03
ORD00534,CUST0617,2024-01-20T17:01:22.332Z,,Processing,Standard,Dallas,United Kingdom,1993.24
ORD00535,CUST0291,2025-10-27T07:22:40.550Z,2025-11-09T07:22:40.550Z,Shipped,Standard,Denver,USA,7934.41
ORD00536,CUST0938,2025-06-06T15:49:08.803Z,2025-06-11T15:49:08.803Z,Delivered,Express,Denver,Netherlands,4335.32
ORD00537,CUST0366,2025-09-08T06:36:18.461Z,2025-09-13T06:36:18.461Z,Delivered,Economy,San Jose,USA,5762.25
ORD00538,CUST0610,2025-05-01T20:50:15.959Z,,Pending,Next-Day,New York,USA,2470.60
ORD00539,CUST0264,2025-10-20T00:39:03.510Z,,Processing,Standard,San Diego,Canada,2555.78
ORD00540,CUST0293,2025-10-05T13:36:49.796Z,,Cancelled,Express,Columbus,Spain,8791.43
ORD00541,CUST0982,2025-06-26T00:42:01.704Z,2025-06-30T00:42:01.704Z,Shipped,Next-Day,Austin,Netherlands,7668.06
ORD00542,CUST0631,2024-02-09T06:10:38.597Z,,Cancelled,Express,Washington,United Kingdom,3244.28
ORD00543,CUST0665,2025-07-11T20:00:19.550Z,2025-07-16T20:00:19.550Z,Delivered,Next-Day,Washington,United Kingdom,11.78
ORD00544,CUST0249,2025-10-23T16:33:30.882Z,2025-11-02T16:33:30.882Z,Delivered,Express,New York,Spain,8534.37
ORD00545,CUST0953,2025-10-25T12:06:08.879Z,,Pending,Economy,Los Angeles,Canada,14640.29
ORD00546,CUST0543,2024-08-15T11:37:09.474Z,,Processing,Economy,San Jose,Sweden,454.38
ORD00547,CUST0830,2025-08-17T05:24:34.014Z,,Processing,Economy,Denver,Australia,1205.66
ORD00548,CUST0927,2023-08-02T07:16:14.346Z,,Pending,Standard,San Jose,Italy,9741.90
ORD00549,CUST0685,2024-09-10T20:13:16.509Z,,Processing,Express,New York,Australia,6213.83
ORD00550,CUST0666,2023-02-21T20:04:24.052Z,,Pending,Express,San Francisco,Spain,14420.24
ORD00551,CUST0045,2023-01-05T09:54:41.307Z,2023-01-15T09:54:41.307Z,Delivered,Express,Denver,Canada,322.71
ORD00552,CUST0593,2025-10-29T20:37:22.443Z,2025-11-01T20:37:22.443Z,Delivered,Express,Houston,USA,3949.82
ORD00553,CUST0685,2024-08-19T01:42:29.486Z,,Processing,Economy,Jacksonville,Italy,21661.83
ORD00554,CUST0063,2025-03-23T20:54:10.920Z,,Processing,Standard,Seattle,Australia,839.08
ORD00555,CUST0996,2025-02-26T00:40:17.869Z,2025-03-11T00:40:17.869Z,Delivered,Standard,San Jose,Germany,14817.68
ORD00556,CUST0149,2025-10-16T15:46:05.886Z,2025-10-23T15:46:05.886Z,Shipped,Express,Chicago,Canada,11524.78
ORD00557,CUST0963,2025-11-12T11:37:53.805Z,2025-11-15T11:37:53.805Z,Shipped,Express,New York,Canada,13109.38
ORD00558,CUST0467,2025-11-09T13:23:31.077Z,2025-11-21T13:23:31.077Z,Shipped,Standard,Columbus,United Kingdom,5528.38
ORD00559,CUST0376,2024-06-18T02:17:50.470Z,,Processing,Express,Dallas,France,7663.61
ORD00560,CUST0407,2025-09-10T05:12:48.937Z,2025-09-19T05:12:48.937Z,Shipped,Next-Day,Denver,Germany,6548.20
ORD00561,CUST0737,2024-11-23T06:23:17.388Z,2024-12-05T06:23:17.388Z,Shipped,Next-Day,Phoenix,Germany,13183.61
ORD00562,CUST0837,2025-10-02T17:56:05.073Z,2025-10-05T17:56:05.073Z,Delivered,Next-Day,Denver,Australia,4669.14
ORD00563,CUST0609,2025-01-10T15:58:38.427Z,2025-01-18T15:58:38.427Z,Shipped,Express,Chicago,USA,1567.96
ORD00564,CUST0186,2025-04-24T01:34:14.618Z,2025-04-28T01:34:14.618Z,Shipped,Economy,Charlotte,Australia,6666.28
ORD00565,CUST0843,2025-05-03T21:21:10.551Z,2025-05-05T21:21:10.551Z,Delivered,Economy,Jacksonville,United Kingdom,3591.96
ORD00566,CUST0654,2025-10-08T06:59:30.051Z,2025-10-15T06:59:30.051Z,Shipped,Standard,Charlotte,Sweden,8848.08
ORD00567,CUST0291,2025-10-31T19:33:02.920Z,,Pending,Express,Seattle,Sweden,7483.63
ORD00568,CUST0159,2025-06-09T05:13:18.961Z,2025-06-13T05:13:18.961Z,Shipped,Next-Day,Fort Worth,Australia,1572.63
ORD00569,CUST0331,2025-04-04T09:41:09.282Z,,Processing,Next-Day,Phoenix,Sweden,7658.31
ORD00570,CUST0106,2025-10-11T09:08:58.250Z,,Processing,Standard,Dallas,USA,430.06
ORD00571,CUST0548,2023-08-26T04:04:31.294Z,,Cancelled,Standard,Denver,Spain,10938.10
ORD00572,CUST0314,2025-09-07T22:53:24.476Z,2025-09-19T22:53:24.476Z,Delivered,Next-Day,San Jose,United Kingdom,954.13
ORD00573,CUST0920,2025-08-26T01:18:23.495Z,,Cancelled,Standard,Los Angeles,Netherlands,66.20
ORD00574,CUST0552,2024-08-02T01:50:27.759Z,2024-08-04T01:50:27.759Z,Delivered,Economy,Charlotte,USA,5975.07
ORD00575,CUST0770,2025-03-16T06:05:53.911Z,,Processing,Standard,Dallas,Canada,1051.48
ORD00576,CUST0726,2025-07-23T08:52:53.154Z,,Processing,Standard,Chicago,France,2336.50
ORD00577,CUST0508,2025-10-03T02:52:36.541Z,,Pending,Next-Day,Denver,Canada,1083.98
ORD00578,CUST0560,2023-03-25T16:54:31.478Z,2023-04-03T16:54:31.478Z,Delivered,Standard,New York,United Kingdom,7556.89
ORD00579,CUST0235,2024-10-06T12:49:22.215Z,,Pending,Next-Day,Jacksonville,Sweden,7021.00
ORD00580,CUST0521,2025-07-04T17:21:08.402Z,,Pending,Next-Day,Dallas,Netherlands,7038.48
ORD00581,CUST0135,2025-11-11T01:48:18.625Z,2025-11-20T01:48:18.625Z,Shipped,Next-Day,San Diego,USA,7965.58
ORD00582,CUST0258,2025-07-17T04:55:06.152Z,,Pending,Standard,Charlotte,France,11339.87
ORD00583,CUST0372,2025-06-14T14:58:45.320Z,2025-06-23T14:58:45.320Z,Shipped,Next-Day,Seattle,USA,8228.37
ORD00584,CUST0873,2025-06-23T09:33:12.474Z,2025-07-04T09:33:12.474Z,Shipped,Next-Day,San Francisco,France,3206.42
ORD00585,CUST0522,2025-11-02T14:23:29.850Z,2025-11-10T14:23:29.850Z,Delivered,Express,Indianapolis,United Kingdom,9610.21
ORD00586,CUST0257,2024-11-09T12:10:26.754Z,,Cancelled,Express,New York,Sweden,12921.57
ORD00587,CUST0474,2025-06-13T02:05:13.492Z,2025-06-27T02:05:13.492Z,Delivered,Economy,Seattle,Netherlands,11656.54
ORD00588,CUST0231,2024-12-18T05:21:34.440Z,2024-12-28T05:21:34.440Z,Delivered,Standard,Washington,United Kingdom,1214.46
ORD00589,CUST0937,2025-07-12T17:24:51.504Z,2025-07-25T17:24:51.504Z,Delivered,Standard,Indianapolis,Canada,6540.87
ORD00590,CUST0724,2024-11-14T05:21:54.809Z,,Pending,Standard,Chicago,USA,7902.91
ORD00591,CUST0854,2024-09-14T09:48:23.813Z,,Pending,Economy,Seattle,United Kingdom,12020.58
ORD00592,CUST0176,2025-07-25T15:37:28.293Z,,Processing,Standard,Fort Worth,United Kingdom,6630.73
ORD00593,CUST0169,2025-04-14T04:37:18.707Z,2025-04-24T04:37:18.707Z,Delivered,Standard,Washington,Germany,3049.01
ORD00594,CUST0226,2024-01-09T02:24:00.562Z,,Processing,Express,Los Angeles,Australia,3108.59
ORD00595,CUST0891,2024-05-20T00:34:41.369Z,,Cancelled,Economy,Charlotte,Netherlands,3190.43
ORD00596,CUST0844,2024-04-10T20:43:50.740Z,2024-04-14T20:43:50.740Z,Shipped,Next-Day,New York,Netherlands,2579.61
ORD00597,CUST0165,2025-10-27T19:37:23.700Z,2025-11-06T19:37:23.700Z,Delivered,Express,New York,Netherlands,3990.43
ORD00598,CUST0122,2024-09-20T05:41:51.537Z,,Pending,Economy,Los Angeles,Italy,10851.68
ORD00599,CUST0353,2024-10-20T22:36:23.955Z,,Processing,Express,San Diego,Italy,6336.62
ORD00600,CUST0931,2023-08-07T11:56:24.274Z,2023-08-11T11:56:24.274Z,Delivered,Next-Day,Washington,Sweden,389.25
ORD00601,CUST0002,2025-11-06T16:35:32.135Z,2025-11-17T16:35:32.135Z,Delivered,Express,Columbus,USA,2042.21
ORD00602,CUST0549,2025-05-21T23:38:15.124Z,,Processing,Next-Day,Phoenix,Spain,6172.72
ORD00603,CUST0485,2025-10-04T06:31:40.319Z,2025-10-06T06:31:40.319Z,Shipped,Standard,Philadelphia,Italy,4491.75
ORD00604,CUST0943,2025-08-17T03:03:28.452Z,2025-08-28T03:03:28.452Z,Shipped,Next-Day,Fort Worth,United Kingdom,4710.91
ORD00605,CUST0341,2025-04-21T22:04:13.897Z,2025-04-26T22:04:13.897Z,Delivered,Express,Jacksonville,Netherlands,7310.02
ORD00606,CUST0262,2025-06-11T07:36:27.620Z,,Processing,Next-Day,Chicago,France,9847.33
ORD00607,CUST0907,2025-03-20T13:04:46.695Z,2025-03-25T13:04:46.695Z,Delivered,Standard,Houston,United Kingdom,3279.37
ORD00608,CUST0996,2024-05-10T03:20:51.239Z,,Cancelled,Express,Austin,USA,8055.85
ORD00609,CUST0332,2025-06-08T10:06:02.179Z,2025-06-16T10:06:02.179Z,Delivered,Standard,Jacksonville,France,662.18
ORD00610,CUST0060,2024-12-26T09:21:24.682Z,2025-01-01T09:21:24.682Z,Delivered,Economy,Dallas,Netherlands,892.58
ORD00611,CUST0075,2025-08-16T17:54:31.808Z,2025-08-30T17:54:31.808Z,Delivered,Next-Day,Jacksonville,Italy,3457.16
ORD00612,CUST0945,2024-09-05T03:18:50.054Z,,Pending,Standard,Columbus,Spain,5932.39
ORD00613,CUST0966,2025-11-04T13:09:22.007Z,2025-11-09T13:09:22.007Z,Delivered,Standard,Jacksonville,Germany,12926.62
ORD00614,CUST0839,2024-10-01T09:32:47.413Z,2024-10-10T09:32:47.413Z,Shipped,Standard,San Diego,USA,112.86
ORD00615,CUST0423,2025-07-05T18:16:39.694Z,2025-07-09T18:16:39.694Z,Delivered,Economy,Jacksonville,Sweden,4526.73
ORD00616,CUST0081,2024-07-11T12:20:42.717Z,,Processing,Economy,San Jose,Italy,8150.21
ORD00617,CUST0856,2025-01-27T21:13:04.616Z,2025-02-09T21:13:04.616Z,Shipped,Standard,San Francisco,Italy,5035.93
ORD00618,CUST0252,2024-10-09T04:21:32.220Z,,Processing,Economy,New York,Australia,8772.92
ORD00619,CUST0477,2023-10-21T13:23:16.315Z,2023-10-26T13:23:16.315Z,Shipped,Next-Day,Denver,United Kingdom,6975.12
ORD00620,CUST0015,2025-10-20T00:43:19.475Z,2025-11-01T00:43:19.475Z,Delivered,Standard,Phoenix,Australia,14507.10
ORD00621,CUST0535,2024-02-12T19:18:44.056Z,2024-02-21T19:18:44.056Z,Shipped,Economy,Dallas,USA,10494.48
ORD00622,CUST0909,2024-09-25T16:41:18.870Z,2024-10-02T16:41:18.870Z,Delivered,Next-Day,San Jose,USA,13378.24
ORD00623,CUST0212,2025-09-12T02:39:27.718Z,2025-09-16T02:39:27.718Z,Delivered,Express,Columbus,Spain,3154.94
ORD00624,CUST0694,2025-02-21T15:55:23.589Z,2025-02-27T15:55:23.589Z,Delivered,Next-Day,Phoenix,Spain,10864.52
ORD00625,CUST0674,2023-10-10T21:48:42.362Z,,Processing,Next-Day,San Jose,Germany,775.95
ORD00626,CUST0942,2024-05-30T11:54:25.744Z,2024-06-08T11:54:25.744Z,Shipped,Next-Day,San Diego,Netherlands,7803.78
ORD00627,CUST0479,2025-04-07T09:07:58.201Z,2025-04-11T09:07:58.201Z,Delivered,Economy,Jacksonville,Canada,20015.02
ORD00628,CUST0554,2024-04-11T20:26:33.892Z,2024-04-19T20:26:33.892Z,Shipped,Express,Seattle,Netherlands,9660.97
ORD00629,CUST0154,2025-09-07T19:00:09.882Z,2025-09-15T19:00:09.882Z,Delivered,Standard,Seattle,United Kingdom,14295.49
ORD00630,CUST0070,2024-10-26T19:35:07.717Z,2024-11-06T19:35:07.717Z,Delivered,Standard,Houston,France,3760.38
ORD00631,CUST0643,2023-09-29T08:44:38.493Z,,Pending,Standard,Los Angeles,USA,5645.33
ORD00632,CUST0379,2025-07-26T23:49:22.281Z,,Pending,Economy,Los Angeles,Sweden,3605.16
ORD00633,CUST0868,2024-10-07T05:20:01.334Z,,Pending,Standard,San Diego,United Kingdom,1953.90
ORD00634,CUST0845,2025-03-16T23:51:05.040Z,2025-03-21T23:51:05.040Z,Delivered,Next-Day,Charlotte,France,3768.24
ORD00635,CUST0507,2025-05-10T13:13:15.583Z,2025-05-21T13:13:15.583Z,Delivered,Next-Day,San Francisco,Netherlands,3156.81
ORD00636,CUST0906,2024-12-31T21:11:50.996Z,2025-01-03T21:11:50.996Z,Delivered,Next-Day,Denver,Netherlands,2077.71
ORD00637,CUST0410,2025-01-01T23:57:40.010Z,2025-01-13T23:57:40.010Z,Delivered,Express,Charlotte,France,9422.14
ORD00638,CUST0923,2025-06-29T23:40:59.709Z,2025-07-13T23:40:59.709Z,Delivered,Next-Day,San Antonio,Spain,6201.72
ORD00639,CUST0253,2025-07-01T17:47:45.832Z,,Pending,Express,San Jose,France,7060.95
ORD00640,CUST0154,2025-10-19T21:41:55.855Z,,Pending,Economy,Washington,Canada,2230.01
ORD00641,CUST0306,2025-09-18T00:14:17.086Z,2025-09-20T00:14:17.086Z,Shipped,Next-Day,Chicago,Spain,11928.14
ORD00642,CUST0339,2024-11-21T05:51:33.665Z,,Processing,Express,Houston,USA,11888.76
ORD00643,CUST0613,2025-10-19T14:00:54.116Z,2025-10-30T14:00:54.116Z,Shipped,Economy,Los Angeles,Italy,1078.71
ORD00644,CUST0541,2025-09-09T20:54:40.849Z,,Cancelled,Economy,San Diego,Sweden,2311.66
ORD00645,CUST0480,2024-05-09T20:25:18.147Z,,Processing,Next-Day,Houston,Spain,7511.64
