OrderID,CustomerID,OrderDate,ShippedDate,OrderStatus,ShippingMethod,ShippingCity,ShippingCountry,OrderTotal
ORD00440,CUST0195,2024-06-19T07:05:42.439714,2024-06-23T07:05:42.439714,Shipped,Economy,Houston,Canada,19.14
ORD00441,CUST0303,2025-05-27T14:56:03.439714,,Processing,Economy,Phoenix,Australia,9514.08
ORD00442,CUST0964,2025-09-10T14:33:10.439714,2025-09-20T14:33:10.439714,Delivered,Next-Day,Phoenix,Canada,3952.28
ORD00443,CUST0696,2025-11-01T15:49:14.439714,2025-11-11T15:49:14.439714,Delivered,Standard,Seattle,Italy,8856.27
ORD00444,CUST0972,2025-05-05T08:54:37.439714,2025-05-18T08:54:37.439714,Delivered,Economy,Phoenix,Germany,9835.39
ORD00445,CUST0742,2025-10-05T14:07:43.439714,,Pending,Economy,Dallas,Germany,3923.99
ORD00446,CUST0206,2025-01-09T04:27:15.439714,2025-01-16T04:27:15.439714,Delivered,Express,San Jose,Italy,8971.32
ORD00447,CUST0998,2025-04-15T20:25:28.439714,2025-04-22T20:25:28.439714,Delivered,Next-Day,Seattle,Germany,12387.13
ORD00448,CUST0231,2024-12-14T21:12:25.439714,2024-12-20T21:12:25.439714,Delivered,Standard,San Diego,Canada,8575.07
ORD00449,CUST0081,2025-11-10T20:28:29.439714,2025-11-17T20:28:29.439714,Delivered,Economy,Fort Worth,USA,7015.72
ORD00450,CUST0383,2025-03-16T15:08:06.439714,2025-03-23T15:08:06.439714,Delivered,Economy,Denver,France,421.01
ORD00451,CUST0512,2025-10-03T05:10:45.439714,2025-10-17T05:10:45.439714,Shipped,Next-Day,Austin,Germany,13585.50
ORD00452,CUST0370,2023-12-27T07:53:24.439714,2024-01-04T07:53:24.439714,Shipped,Economy,Dallas,Spain,3981.58
ORD00453,CUST0396,2025-10-07T11:35:04.439714,,Cancelled,Standard,Columbus,Germany,10148.15
ORD00454,CUST0928,2025-05-12T11:09:51.439714,,Pending,Next-Day,San Jose,Australia,6478.48
ORD00455,CUST0023,2024-11-28T11:14:53.439714,2024-12-11T11:14:53.439714,Delivered,Next-Day,Washington,France,5609.69
ORD00456,CUST0521,2024-11-17T23:42:34.439714,,Processing,Economy,Washington,United Kingdom,7138.51
ORD00457,CUST0331,2024-09-26T18:36:05.439714,2024-10-07T18:36:05.439714,Shipped,Next-Day,Charlotte,United Kingdom,1311.46
ORD00458,CUST0116,2024-04-11T08:42:18.439714,2024-04-13T08:42:18.439714,Shipped,Next-Day,Phoenix,Germany,2269.90
ORD00459,CUST0377,2025-10-22T20:12:44.439714,2025-10-25T20:12:44.439714,Shipped,Economy,Houston,France,11237.51
ORD00460,CUST0054,2025-10-23T12:30:09.439714,2025-10-29T12:30:09.439714,Delivered,Express,San Diego,United Kingdom,3631.18
ORD00461,CUST0964,2025-07-26T04:18:46.439714,2025-07-29T04:18:46.439714,Shipped,Next-Day,San Jose,Germany,3390.70
ORD00462,CUST0736,2023-04-19T23:32:30.439714,2023-04-28T23:32:30.439714,Delivered,Express,Charlotte,Germany,8215.98
ORD00463,CUST0107,2025-11-10T13:16:09.439714,,Pending,Standard,San Francisco,Netherlands,16364.67
ORD00464,CUST0842,2024-08-10T13:29:01.439714,,Processing,Standard,Chicago,Australia,10404.23
ORD00465,CUST0748,2025-06-28T21:08:26.439714,,Pending,Next-Day,Austin,United Kingdom,2347.13
ORD00466,CUST0215,2025-05-23T05:53:15.439714,2025-06-04T05:53:15.439714,Shipped,Express,Columbus,Netherlands,7793.63
ORD00467,CUST0817,2025-06-18T06:55:11.439714,2025-06-24T06:55:11.439714,Shipped,Economy,Los Angeles,Canada,8679.60
ORD00468,CUST0510,2025-01-23T10:14:51.439714,,Cancelled,Standard,Indianapolis,Spain,2127.31
ORD00469,CUST0816,2024-11-27T05:54:06.439714,2024-12-10T05:54:06.439714,Delivered,Express,Charlotte,Italy,8070.93
ORD00470,CUST0464,2024-02-06T21:15:13.439714,2024-02-17T21:15:13.439714,Shipped,Next-Day,Columbus,Germany,5978.73
ORD00471,CUST0200,2025-05-31T08:28:12.439714,,Processing,Standard,Los Angeles,Australia,14362.44
ORD00472,CUST0835,2025-06-06T10:33:02.439714,2025-06-15T10:33:02.439714,Delivered,Standard,New York,Australia,7694.53
ORD00473,CUST0334,2025-11-03T11:17:30.439714,,Cancelled,Standard,New York,United Kingdom,14465.28
ORD00474,CUST0496,2025-10-14T23:53:46.439714,2025-10-18T23:53:46.439714,Delivered,Standard,San Jose,United Kingdom,8033.38
ORD00475,CUST0328,2025-09-14T18:37:54.439714,2025-09-26T18:37:54.439714,Delivered,Express,Houston,Spain,4944.06
ORD00476,CUST0028,2025-11-07T17:16:15.439714,,Processing,Standard,San Antonio,Spain,8556.51
ORD00477,CUST0542,2025-05-20T01:50:50.439714,,Cancelled,Standard,San Antonio,Canada,4640.59
ORD00478,CUST0203,2024-12-29T02:54:44.439714,2025-01-09T02:54:44.439714,Shipped,Express,Indianapolis,Spain,2907.56
ORD00479,CUST0181,2025-10-25T09:04:24.439714,2025-10-27T09:04:24.439714,Delivered,Express,Denver,Italy,2971.41
ORD00480,CUST0803,2025-08-10T23:48:02.439714,,Processing,Next-Day,Washington,Australia,3178.70
ORD00481,CUST0848,2025-10-15T09:19:55.439714,,Processing,Express,Charlotte,Germany,3413.91
ORD00482,CUST0717,2025-09-05T06:21:21.439714,2025-09-10T06:21:21.439714,Delivered,Express,New York,France,4665.76
ORD00483,CUST0373,2025-10-15T20:04:52.439714,2025-10-28T20:04:52.439714,Delivered,Express,Jacksonville,Germany,8205.80
ORD00484,CUST0133,2025-08-28T05:37:16.439714,2025-09-05T05:37:16.439714,Shipped,Next-Day,Los Angeles,Italy,10578.41
ORD00485,CUST0407,2025-07-16T08:41:28.439714,2025-07-18T08:41:28.439714,Delivered,Economy,Los Angeles,Netherlands,3424.20
ORD00486,CUST0192,2025-04-06T11:29:09.439714,2025-04-17T11:29:09.439714,Shipped,Standard,Indianapolis,United Kingdom,9994.93
ORD00487,CUST0850,2023-10-27T21:12:04.439714,,Pending,Standard,San Francisco,Canada,8944.48
ORD00488,CUST0160,2025-01-09T02:49:19.439714,2025-01-12T02:49:19.439714,Shipped,Express,Seattle,Netherlands,6377.80
ORD00489,CUST0648,2025-11-09T10:19:36.439714,,Pending,Economy,Columbus,France,6753.66
ORD00490,CUST0547,2024-01-07T19:49:42.439714,2024-01-21T19:49:42.439714,Shipped,Express,Austin,Italy,5639.20
ORD00491,CUST0772,2024-01-15T12:17:51.439714,,Processing,Express,Phoenix,United Kingdom,2078.46
ORD00492,CUST0976,2024-02-07T09:07:04.439714,2024-02-20T09:07:04.439714,Shipped,Standard,Washington,France,8968.54
ORD00493,CUST0260,2025-02-26T02:51:00.439714,2025-03-05T02:51:00.439714,Delivered,Express,Philadelphia,United Kingdom,5260.24
ORD00494,CUST0752,2024-12-21T11:56:14.439714,,Pending,Express,Washington,Australia,4181.30
ORD00495,CUST0217,2025-11-08T20:33:37.439714,,Pending,Economy,San Diego,Italy,4695.19
ORD00496,CUST0886,2025-03-04T13:01:51.439714,2025-03-07T13:01:51.439714,Delivered,Standard,Seattle,USA,4609.49
ORD00497,CUST0279,2025-05-01T23:38:41.439714,2025-05-13T23:38:41.439714,Delivered,Next-Day,Houston,Germany,6687.42
ORD00498,CUST0007,2025-10-20T08:56:39.439714,2025-11-01T08:56:39.439714,Shipped,Next-Day,Houston,Netherlands,5356.45
ORD00499,CUST0332,2023-10-05T02:46:02.439714,2023-10-07T02:46:02.439714,Delivered,Standard,San Diego,Spain,11208.87
ORD00500,CUST0179,2024-10-19T15:19:17.439714,,Pending,Next-Day,Fort Worth,Germany,3273.16
ORD00501,CUST0585,2025-07-04T03:27:14.439714,2025-07-17T03:27:14.439714,Shipped,Next-Day,Fort Worth,Canada,7401.57
ORD00502,CUST0322,2025-04-28T22:52:34.439714,2025-05-04T22:52:34.439714,Delivered,Standard,Jacksonville,Australia,10830.99
ORD00503,CUST0258,2025-09-13T07:51:46.439714,2025-09-16T07:51:46.439714,Delivered,Standard,Jacksonville,Canada,832.98
ORD00504,CUST0439,2024-09-01T18:09:54.439714,,Pending,Next-Day,Austin,Spain,4907.45
ORD00505,CUST0279,2024-12-05T10:36:04.439714,2024-12-16T10:36:04.439714,Delivered,Standard,Denver,Spain,5411.55
ORD00506,CUST0607,2025-09-29T11:58:14.439714,2025-10-10T11:58:14.439714,Shipped,Economy,Jacksonville,United Kingdom,5559.58
ORD00507,CUST0062,2025-09-16T00:41:07.439714,,Pending,Express,New York,France,4934.17
ORD00508,CUST0173,2025-05-18T00:21:00.439714,2025-05-22T00:21:00.439714,Delivered,Standard,Washington,Italy,4031.32
ORD00509,CUST0099,2023-11-16T21:18:45.439714,2023-11-29T21:18:45.439714,Delivered,Express,San Jose,Canada,2311.91
ORD00510,CUST0964,2025-06-14T16:32:06.439714,,Processing,Economy,Washington,Spain,3496.63
ORD00511,CUST0474,2025-10-19T23:33:54.439714,2025-10-30T23:33:54.439714,Delivered,Economy,Los Angeles,Sweden,2122.08
ORD00512,CUST0978,2025-01-13T13:53:23.439714,,Processing,Express,Columbus,Italy,1636.36
ORD00513,CUST0915,2025-06-25T02:12:47.439714,,Pending,Express,Phoenix,Italy,3356.75
ORD00514,CUST0668,2025-09-08T10:26:37.439714,2025-09-20T10:26:37.439714,Delivered,Economy,Austin,Sweden,19075.58
ORD00515,CUST0987,2025-10-31T16:04:12.439714,2025-11-10T16:04:12.439714,Delivered,Economy,Jacksonville,Germany,8928.70
ORD00516,CUST0861,2025-11-08T15:57:17.439714,2025-11-13T15:57:17.439714,Delivered,Next-Day,San Antonio,Canada,6946.01
ORD00517,CUST0618,2025-08-06T06:56:55.439714,2025-08-18T06:56:55.439714,Delivered,Next-Day,San Jose,Germany,3473.64
ORD00518,CUST0032,2025-06-12T12:54:17.439714,2025-06-24T12:54:17.439714,Delivered,Next-Day,Philadelphia,Germany,1082.95
ORD00519,CUST0128,2024-07-18T19:22:20.439714,,Processing,Standard,Jacksonville,USA,13429.23
ORD00520,CUST0794,2025-02-05T17:11:26.439714,2025-02-14T17:11:26.439714,Delivered,Next-Day,San Jose,Sweden,8000.49
ORD00521,CUST0656,2025-04-28T00:44:46.439714,2025-05-12T00:44:46.439714,Delivered,Economy,New York,USA,7492.15
ORD00522,CUST0002,2023-08-08T19:37:38.439714,,Cancelled,Economy,Fort Worth,France,11483.82
ORD00523,CUST0317,2025-04-21T12:16:51.439714,2025-05-03T12:16:51.439714,Delivered,Economy,Fort Worth,France,10747.80
ORD00524,CUST0587,2025-10-16T14:50:16.439714,2025-10-27T14:50:16.439714,Shipped,Next-Day,Chicago,Spain,8071.00
ORD00525,CUST0836,2025-09-18T15:06:17.439714,2025-09-26T15:06:17.439714,Delivered,Economy,Los Angeles,France,7927.94
ORD00526,CUST0879,2025-09-18T00:52:34.439714,,Pending,Express,Jacksonville,Australia,1953.36
ORD00527,CUST0716,2025-06-11T12:54:08.439714,,Processing,Economy,Dallas,Sweden,12753.69
ORD00528,CUST0437,2025-11-07T10:48:03.439714,,Cancelled,Economy,Chicago,Canada,2118.96
ORD00529,CUST0904,2025-11-09T05:26:38.439714,2025-11-21T05:26:38.439714,Shipped,Economy,San Diego,Australia,6321.14
ORD00530,CUST0211,2024-08-07T05:28:38.439714,2024-08-20T05:28:38.439714,Shipped,Economy,New York,United Kingdom,943.51
ORD00531,CUST0377,2025-09-06T11:37:06.439714,,Processing,Express,Charlotte,Spain,4192.48
ORD00532,CUST0691,2024-12-23T10:12:34.439714,2024-12-31T10:12:34.439714,Shipped,Standard,Austin,Sweden,6659.49
ORD00533,CUST0297,2025-10-01T12:54:38.439714,2025-10-11T12:54:38.439714,Delivered,Next-Day,Washington,Spain,1309.24
ORD00534,CUST0358,2025-02-20T17:28:10.439714,2025-02-28T17:28:10.439714,Delivered,Express,San Jose,Australia,6357.56
ORD00535,CUST0772,2024-01-14T01:36:37.439714,2024-01-20T01:36:37.439714,Delivered,Next-Day,Dallas,Canada,8905.56
ORD00536,CUST0811,2025-05-10T04:28:35.439714,,Processing,Express,Washington,Germany,7613.57
ORD00537,CUST0854,2024-03-23T08:34:53.439714,2024-03-29T08:34:53.439714,Delivered,Next-Day,San Diego,Sweden,4043.59
ORD00538,CUST0903,2024-12-30T21:18:09.439714,2025-01-07T21:18:09.439714,Shipped,Express,Phoenix,Germany,7473.03
ORD00539,CUST0049,2025-05-25T02:07:35.439714,2025-06-04T02:07:35.439714,Shipped,Economy,San Antonio,Sweden,2918.75
ORD00540,CUST0686,2025-10-12T16:03:45.439714,2025-10-24T16:03:45.439714,Delivered,Next-Day,Houston,Germany,8525.44
ORD00541,CUST0162,2023-08-01T05:10:28.439714,,Cancelled,Economy,Phoenix,USA,5086.47
ORD00542,CUST0708,2025-04-12T14:35:49.439714,2025-04-15T14:35:49.439714,Delivered,Standard,San Francisco,Australia,2882.85
ORD00543,CUST0309,2025-09-07T06:00:47.439714,,Processing,Economy,Jacksonville,Australia,11544.98
ORD00544,CUST0484,2023-12-11T07:06:20.439714,,Processing,Express,New York,USA,11936.43
ORD00545,CUST0310,2024-11-08T09:25:57.439714,2024-11-19T09:25:57.439714,Shipped,Next-Day,Fort Worth,Canada,5394.32
ORD00546,CUST0152,2025-08-30T00:44:06.439714,2025-09-04T00:44:06.439714,Delivered,Standard,Phoenix,Australia,9300.39
ORD00547,CUST0110,2024-12-19T20:55:13.439714,,Processing,Economy,Austin,Spain,2133.06
ORD00548,CUST0886,2025-05-30T05:20:55.439714,2025-06-09T05:20:55.439714,Delivered,Economy,San Antonio,Australia,8881.35
ORD00549,CUST0597,2025-07-08T23:08:11.439714,2025-07-20T23:08:11.439714,Delivered,Economy,New York,Netherlands,2512.32
ORD00550,CUST0963,2025-07-20T23:40:33.439714,,Pending,Express,Chicago,France,8201.28
ORD00551,CUST0723,2024-10-17T07:23:33.439714,2024-10-27T07:23:33.439714,Shipped,Next-Day,Austin,Spain,165.26
ORD00552,CUST0398,2024-03-26T23:15:04.439714,,Pending,Next-Day,Los Angeles,Germany,5560.51
ORD00553,CUST0304,2025-07-11T04:37:31.439714,2025-07-16T04:37:31.439714,Delivered,Express,Phoenix,USA,6146.92
ORD00554,CUST0879,2025-09-02T02:53:32.439714,2025-09-07T02:53:32.439714,Shipped,Next-Day,Philadelphia,France,3207.10
ORD00555,CUST0417,2024-02-03T06:19:02.439714,,Processing,Next-Day,San Diego,Italy,1077.80
ORD00556,CUST0732,2025-10-13T16:50:59.439714,2025-10-21T16:50:59.439714,Shipped,Economy,Seattle,USA,8859.86
ORD00557,CUST0034,2025-04-04T12:41:06.439714,2025-04-18T12:41:06.439714,Delivered,Next-Day,Phoenix,Sweden,11350.60
ORD00558,CUST0882,2025-10-27T15:17:10.439714,2025-11-04T15:17:10.439714,Delivered,Standard,Phoenix,Canada,9707.20
ORD00559,CUST0663,2025-08-23T19:38:31.439714,2025-09-01T19:38:31.439714,Shipped,Next-Day,Chicago,Italy,9732.97
ORD00560,CUST0270,2025-06-19T03:17:22.439714,2025-06-21T03:17:22.439714,Shipped,Next-Day,Los Angeles,United Kingdom,12757.62
ORD00561,CUST0234,2025-11-03T01:30:51.439714,2025-11-17T01:30:51.439714,Delivered,Next-Day,Los Angeles,United Kingdom,11150.54
ORD00562,CUST0166,2025-09-05T11:53:05.439714,2025-09-16T11:53:05.439714,Delivered,Economy,Fort Worth,Australia,6923.15
ORD00563,CUST0186,2025-04-20T21:26:20.439714,2025-05-04T21:26:20.439714,Shipped,Express,San Antonio,Germany,5409.94
ORD00564,CUST0137,2025-10-21T20:48:31.439714,2025-10-25T20:48:31.439714,Delivered,Express,New York,United Kingdom,7786.91
ORD00565,CUST0017,2025-10-15T01:17:21.439714,2025-10-22T01:17:21.439714,Shipped,Standard,San Antonio,Germany,14058.06
ORD00566,CUST0899,2025-04-22T10:49:38.439714,,Pending,Express,Dallas,Spain,81.56
ORD00567,CUST0480,2025-09-05T03:41:46.439714,2025-09-08T03:41:46.439714,Delivered,Standard,Columbus,Italy,5344.43
ORD00568,CUST0374,2025-11-11T19:29:34.439714,2025-11-20T19:29:34.439714,Delivered,Express,San Francisco,Sweden,5560.92
ORD00569,CUST0625,2025-10-07T14:01:32.439714,2025-10-21T14:01:32.439714,Delivered,Express,Los Angeles,United Kingdom,15564.12
ORD00570,CUST0285,2025-05-22T04:11:41.439714,,Pending,Express,San Diego,Sweden,1269.92
ORD00571,CUST0570,2025-07-08T08:54:24.439714,2025-07-14T08:54:24.439714,Delivered,Express,San Diego,USA,9228.92
ORD00572,CUST0222,2024-06-20T14:36:12.439714,2024-07-03T14:36:12.439714,Delivered,Express,Los Angeles,United Kingdom,4094.42
ORD00573,CUST0554,2025-09-29T03:21:34.439714,,Pending,Standard,Chicago,Italy,5799.61
ORD00574,CUST0735,2024-07-06T16:29:03.439714,2024-07-10T16:29:03.439714,Delivered,Express,San Jose,USA,5049.95
ORD00575,CUST0903,2025-03-21T09:40:40.439714,2025-03-23T09:40:40.439714,Shipped,Economy,Dallas,Netherlands,7742.09
ORD00576,CUST0474,2023-12-21T09:27:44.439714,2023-12-30T09:27:44.439714,Delivered,Economy,Austin,France,2205.36
ORD00577,CUST0424,2024-03-07T01:38:27.439714,2024-03-18T01:38:27.439714,Delivered,Express,Dallas,USA,7760.06
ORD00578,CUST0396,2025-06-18T09:19:50.439714,2025-06-30T09:19:50.439714,Shipped,Economy,Phoenix,Italy,6561.24
ORD00579,CUST0645,2025-10-31T12:24:36.439714,2025-11-07T12:24:36.439714,Shipped,Standard,Philadelphia,United Kingdom,11013.32
ORD00580,CUST0325,2025-07-04T02:11:58.439714,2025-07-06T02:11:58.439714,Delivered,Next-Day,Fort Worth,Spain,7239.28
ORD00581,CUST0777,2025-10-02T11:18:16.439714,2025-10-08T11:18:16.439714,Delivered,Express,San Diego,Italy,10974.62
ORD00582,CUST0256,2025-07-14T06:26:37.439714,2025-07-19T06:26:37.439714,Shipped,Standard,Philadelphia,Canada,8895.34
ORD00583,CUST0134,2025-08-07T10:00:16.439714,,Cancelled,Standard,Indianapolis,Italy,7742.20
ORD00584,CUST0990,2025-08-21T06:33:20.439714,,Processing,Next-Day,Seattle,Spain,1262.01
ORD00585,CUST0827,2024-11-28T05:42:09.439714,2024-12-10T05:42:09.439714,Delivered,Standard,Charlotte,USA,2468.10
ORD00586,CUST0884,2025-02-11T19:43:57.439714,2025-02-17T19:43:57.439714,Delivered,Express,Washington,United Kingdom,3649.14
ORD00587,CUST0361,2024-11-21T06:40:05.439714,,Cancelled,Next-Day,Jacksonville,United Kingdom,12292.59
ORD00588,CUST0613,2025-01-17T23:55:00.439714,2025-01-30T23:55:00.439714,Delivered,Standard,San Francisco,Canada,1173.35
ORD00589,CUST0177,2025-08-28T04:54:52.439714,2025-09-01T04:54:52.439714,Delivered,Economy,Dallas,Germany,4613.85
ORD00590,CUST0226,2025-10-14T06:19:04.439714,,Processing,Standard,Jacksonville,France,1367.48
ORD00591,CUST0154,2025-09-10T22:14:52.439714,2025-09-13T22:14:52.439714,Shipped,Economy,Austin,France,6423.20
ORD00592,CUST0606,2025-01-24T16:44:32.439714,2025-01-29T16:44:32.439714,Delivered,Standard,Seattle,Germany,651.98
ORD00593,CUST0208,2025-11-01T20:40:59.439714,2025-11-07T20:40:59.439714,Shipped,Standard,San Jose,Netherlands,1501.28
ORD00594,CUST0861,2025-11-02T21:29:56.439714,2025-11-11T21:29:56.439714,Shipped,Next-Day,New York,France,7985.55
ORD00595,CUST0476,2023-08-12T10:43:58.439714,,Processing,Next-Day,Washington,Spain,2568.94
ORD00596,CUST0785,2025-01-28T10:19:18.439714,2025-02-09T10:19:18.439714,Shipped,Next-Day,San Antonio,Italy,4286.14
ORD00597,CUST0509,2025-07-23T14:58:58.439714,2025-08-03T14:58:58.439714,Delivered,Express,Fort Worth,Spain,3040.17
ORD00598,CUST0650,2024-07-15T11:00:09.439714,2024-07-19T11:00:09.439714,Delivered,Next-Day,Columbus,Germany,7781.47
ORD00599,CUST0275,2023-12-03T15:27:38.439714,2023-12-12T15:27:38.439714,Delivered,Economy,Austin,United Kingdom,203.18
ORD00600,CUST0164,2025-04-15T21:38:48.439714,,Processing,Economy,Chicago,Spain,13880.74
ORD00601,CUST0358,2025-09-11T11:40:55.439714,,Processing,Express,New York,Australia,15224.24
ORD00602,CUST0587,2025-06-25T22:22:04.439714,2025-06-29T22:22:04.439714,Delivered,Standard,Chicago,Australia,5737.97
ORD00603,CUST0947,2024-09-26T21:54:18.439714,,Pending,Next-Day,Austin,Sweden,12717.38
ORD00604,CUST0412,2025-03-29T22:20:39.439714,,Processing,Express,Columbus,United Kingdom,5068.16
ORD00605,CUST0847,2025-10-22T01:46:59.439714,2025-11-03T01:46:59.439714,Delivered,Express,Los Angeles,Spain,5802.04
ORD00606,CUST0387,2024-11-03T00:15:56.439714,2024-11-10T00:15:56.439714,Delivered,Standard,Seattle,Australia,11084.61
ORD00607,CUST0100,2023-10-04T16:48:26.439714,2023-10-09T16:48:26.439714,Delivered,Express,Seattle,USA,5908.00
ORD00608,CUST0045,2025-10-30T18:00:51.439714,2025-11-10T18:00:51.439714,Shipped,Express,Philadelphia,Canada,11073.06
ORD00609,CUST0839,2025-05-07T07:25:29.439714,,Processing,Express,Houston,United Kingdom,13140.11
ORD00610,CUST0801,2023-04-05T16:59:27.439714,2023-04-12T16:59:27.439714,Delivered,Standard,Jacksonville,Netherlands,149.45
ORD00611,CUST0158,2025-01-05T13:00:29.439714,2025-01-15T13:00:29.439714,Shipped,Economy,Fort Worth,France,8508.19
ORD00612,CUST0916,2025-07-04T04:10:12.439714,2025-07-07T04:10:12.439714,Delivered,Standard,Indianapolis,Australia,14199.94
ORD00613,CUST0269,2025-10-15T05:52:04.439714,,Pending,Next-Day,San Jose,United Kingdom,8928.67
ORD00614,CUST0858,2023-01-13T19:03:15.439714,2023-01-15T19:03:15.439714,Delivered,Express,Denver,Netherlands,5032.17
ORD00615,CUST0938,2025-01-12T09:04:58.439714,2025-01-21T09:04:58.439714,Delivered,Economy,San Diego,Australia,8453.63
ORD00616,CUST0534,2024-06-13T09:12:38.439714,2024-06-27T09:12:38.439714,Delivered,Economy,Fort Worth,France,934.14
ORD00617,CUST0969,2024-12-19T16:52:50.439714,2025-01-01T16:52:50.439714,Shipped,Standard,Washington,Spain,4106.96
ORD00618,CUST0742,2025-09-17T22:25:31.439714,2025-09-22T22:25:31.439714,Shipped,Express,Houston,Sweden,2773.12
ORD00619,CUST0145,2025-10-19T05:38:49.439714,,Processing,Standard,San Antonio,United Kingdom,6759.25
ORD00620,CUST0018,2025-06-13T18:12:17.439714,,Pending,Next-Day,Philadelphia,Sweden,4440.53
ORD00621,CUST0260,2025-07-22T21:24:08.439714,2025-07-27T21:24:08.439714,Delivered,Standard,San Jose,Italy,1038.77
ORD00622,CUST0961,2025-11-12T05:05:11.439714,2025-11-23T05:05:11.439714,Delivered,Standard,Chicago,Italy,731.40
ORD00623,CUST0884,2025-09-02T04:24:14.439714,,Processing,Economy,Denver,Sweden,634.18
ORD00624,CUST0609,2025-02-27T15:25:50.439714,2025-03-05T15:25:50.439714,Delivered,Standard,Philadelphia,Netherlands,5025.60
ORD00625,CUST0716,2025-06-03T05:10:34.439714,2025-06-06T05:10:34.439714,Delivered,Standard,Los Angeles,Germany,2515.02
ORD00626,CUST0897,2025-01-22T16:18:58.439714,2025-01-30T16:18:58.439714,Shipped,Express,New York,USA,5771.41
ORD00627,CUST0006,2024-07-14T08:50:47.439714,2024-07-19T08:50:47.439714,Delivered,Next-Day,San Antonio,Netherlands,10225.00
ORD00628,CUST0406,2025-07-26T05:42:54.439714,,Pending,Standard,Austin,United Kingdom,8333.15
ORD00629,CUST0277,2025-10-11T07:27:09.439714,2025-10-21T07:27:09.439714,Delivered,Standard,Jacksonville,Netherlands,7992.49
ORD00630,CUST0706,2025-08-05T09:30:13.439714,2025-08-13T09:30:13.439714,Delivered,Express,Denver,Sweden,1925.80
ORD00631,CUST0064,2024-03-15T16:46:00.439714,2024-03-24T16:46:00.439714,Shipped,Economy,Philadelphia,Italy,6273.16
ORD00632,CUST0775,2025-05-10T08:48:18.439714,2025-05-15T08:48:18.439714,Delivered,Express,Seattle,Germany,3121.94
ORD00633,CUST0904,2025-10-15T10:29:45.439714,2025-10-26T10:29:45.439714,Delivered,Express,San Antonio,Italy,6285.11
ORD00634,CUST0418,2025-10-11T13:23:35.439714,2025-10-14T13:23:35.439714,Shipped,Standard,Seattle,Spain,2577.37
ORD00635,CUST0182,2025-07-14T12:32:12.439714,,Processing,Economy,Seattle,France,7209.70
ORD00636,CUST0989,2025-06-05T19:54:09.439714,,Pending,Standard,San Antonio,United Kingdom,1103.69
ORD00637,CUST0680,2025-01-24T17:20:08.439714,,Processing,Express,Washington,United Kingdom,9653.39
ORD00638,CUST0102,2025-08-15T13:28:23.439714,2025-08-25T13:28:23.439714,Delivered,Express,Jacksonville,United Kingdom,3119.70
ORD00639,CUST0473,2025-08-01T14:47:05.439714,2025-08-14T14:47:05.439714,Delivered,Economy,Austin,USA,3620.72
ORD00640,CUST0416,2025-11-07T05:11:24.439714,2025-11-16T05:11:24.439714,Shipped,Standard,Columbus,Australia,8798.47
ORD00641,CUST0846,2025-03-30T11:41:31.439714,,Pending,Standard,Dallas,Germany,13852.18
ORD00642,CUST0789,2024-12-01T02:23:44.439714,,Processing,Economy,Columbus,Canada,4756.27
ORD00643,CUST0472,2025-04-29T10:30:06.439714,,Processing,Economy,Denver,Netherlands,5958.81
ORD00644,CUST0659,2024-09-13T20:24:13.439714,2024-09-23T20:24:13.439714,Delivered,Next-Day,San Francisco,United Kingdom,5525.54
ORD00645,CUST0753,2025-08-30T07:28:17.439714,,Cancelled,Express,Fort Worth,Spain,9009.69
ORD00646,CUST0378,2025-01-25T20:06:32.439714,2025-02-04T20:06:32.439714,Shipped,Express,Washington,Australia,1116.40
ORD00647,CUST0589,2025-10-20T07:08:08.439714,,Processing,Economy,San Antonio,France,231.30
ORD00648,CUST0632,2025-10-04T04:20:13.439714,2025-10-15T04:20:13.439714,Delivered,Express,Austin,Australia,6327.04
ORD00649,CUST0229,2025-05-14T20:08:28.439714,2025-05-20T20:08:28.439714,Delivered,Standard,Charlotte,France,6784.38
ORD00650,CUST0908,2025-10-08T17:24:35.439714,2025-10-19T17:24:35.439714,Delivered,Standard,Charlotte,France,4502.62
ORD00651,CUST0643,2025-10-27T03:43:07.439714,2025-10-31T03:43:07.439714,Delivered,Economy,Columbus,Sweden,7033.63
ORD00652,CUST0312,2024-01-17T14:04:58.439714,2024-01-31T14:04:58.439714,Shipped,Economy,San Francisco,USA,18162.28
ORD00653,CUST0576,2023-07-17T06:33:40.439714,2023-07-27T06:33:40.439714,Delivered,Economy,San Jose,Italy,2347.59
ORD00654,CUST0262,2025-04-10T17:25:52.439714,2025-04-17T17:25:52.439714,Delivered,Next-Day,Fort Worth,France,10564.57
ORD00655,CUST0078,2025-08-18T00:20:05.439714,2025-08-23T00:20:05.439714,Delivered,Next-Day,Houston,Spain,9476.40
ORD00656,CUST0474,2024-07-27T08:08:43.439714,2024-08-02T08:08:43.439714,Delivered,Next-Day,San Antonio,Spain,6996.75
ORD00657,CUST0751,2025-06-03T05:21:17.439714,2025-06-13T05:21:17.439714,Delivered,Standard,Fort Worth,France,8924.77
ORD00658,CUST0796,2025-07-03T20:27:30.439714,,Pending,Next-Day,Austin,USA,2221.57
ORD00659,CUST0812,2025-10-12T01:10:49.439714,2025-10-16T01:10:49.439714,Delivered,Economy,New York,Australia,15498.26
ORD00660,CUST0989,2024-02-21T01:56:11.439714,2024-02-24T01:56:11.439714,Delivered,Standard,Philadelphia,Spain,1642.61
