OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,Discount,LineNumber,LineTotal
ORDDET001840,ORD00520,PROD00615,2,1131.77,0.05,3,2150.36
ORDDET001841,ORD00520,PROD00191,4,97.55,0.15,4,331.67
ORDDET001842,ORD00521,PROD00831,5,353.26,0.05,1,1677.98
ORDDET001843,ORD00521,PROD00120,2,1074.59,0.05,2,2041.72
ORDDET001844,ORD00521,PROD00705,2,201.82,0.10,3,363.28
ORDDET001845,ORD00521,PROD00774,3,265.42,0.05,4,756.45
ORDDET001846,ORD00521,PROD00692,1,214.15,0.00,5,214.15
ORDDET001847,ORD00521,PROD00514,4,641.73,0.05,6,2438.57
ORDDET001848,ORD00522,PROD00557,3,631.16,0.00,1,1893.48
ORDDET001849,ORD00522,PROD00225,4,879.30,0.00,2,3517.20
ORDDET001850,ORD00522,PROD00963,4,1117.43,0.00,3,4469.72
ORDDET001851,ORD00522,PROD00026,2,890.79,0.10,4,1603.42
ORDDET001852,ORD00523,PROD00490,2,1056.87,0.15,1,1796.68
ORDDET001853,ORD00523,PROD00766,2,652.34,0.00,2,1304.68
ORDDET001854,ORD00523,PROD00294,3,1045.74,0.15,3,2666.64
ORDDET001855,ORD00523,PROD00843,4,841.33,0.00,4,3365.32
ORDDET001856,ORD00523,PROD00048,3,538.16,0.00,5,1614.48
ORDDET001857,ORD00524,PROD00908,4,866.88,0.00,1,3467.52
ORDDET001858,ORD00524,PROD00391,2,630.39,0.00,2,1260.78
ORDDET001859,ORD00524,PROD00181,3,926.75,0.15,3,2363.21
ORDDET001860,ORD00524,PROD00507,1,979.49,0.00,4,979.49
ORDDET001861,ORD00525,PROD00427,3,944.15,0.00,1,2832.45
ORDDET001862,ORD00525,PROD00798,1,175.07,0.00,2,175.07
ORDDET001863,ORD00525,PROD00100,2,415.21,0.00,3,830.42
ORDDET001864,ORD00525,PROD00701,5,818.00,0.00,4,4090.00
ORDDET001865,ORD00526,PROD00616,4,542.60,0.10,1,1953.36
ORDDET001866,ORD00527,PROD00432,4,648.88,0.00,1,2595.52
ORDDET001867,ORD00527,PROD00213,3,985.03,0.05,2,2807.34
ORDDET001868,ORD00527,PROD00909,3,375.71,0.05,3,1070.77
ORDDET001869,ORD00527,PROD00946,5,33.93,0.10,4,152.69
ORDDET001870,ORD00527,PROD00426,4,670.23,0.10,5,2412.83
ORDDET001871,ORD00527,PROD00269,5,782.01,0.05,6,3714.55
ORDDET001872,ORD00528,PROD00222,4,588.60,0.10,1,2118.96
ORDDET001873,ORD00529,PROD00799,3,449.02,0.10,1,1212.35
ORDDET001874,ORD00529,PROD00985,2,20.68,0.05,2,39.29
ORDDET001875,ORD00529,PROD00237,5,512.71,0.15,3,2179.02
ORDDET001876,ORD00529,PROD00004,2,1049.16,0.05,4,1993.40
ORDDET001877,ORD00529,PROD00029,2,527.69,0.15,5,897.07
ORDDET001878,ORD00530,PROD00784,3,349.45,0.10,1,943.51
ORDDET001879,ORD00531,PROD00765,2,32.43,0.15,1,55.13
ORDDET001880,ORD00531,PROD00975,5,827.47,0.00,2,4137.35
ORDDET001881,ORD00532,PROD00660,3,334.76,0.10,1,903.85
ORDDET001882,ORD00532,PROD00172,2,1004.41,0.00,2,2008.82
ORDDET001883,ORD00532,PROD00495,1,334.66,0.00,3,334.66
ORDDET001884,ORD00532,PROD00958,3,253.46,0.00,4,760.38
ORDDET001885,ORD00532,PROD00060,4,635.38,0.15,5,2160.29
ORDDET001886,ORD00532,PROD00393,2,273.05,0.10,6,491.49
ORDDET001887,ORD00533,PROD00084,5,275.63,0.05,1,1309.24
ORDDET001888,ORD00534,PROD00132,2,788.84,0.00,1,1577.68
ORDDET001889,ORD00534,PROD00526,4,1194.97,0.00,2,4779.88
ORDDET001890,ORD00535,PROD00198,4,1197.39,0.15,1,4071.13
ORDDET001891,ORD00535,PROD00021,5,507.67,0.05,2,2411.43
ORDDET001892,ORD00535,PROD00090,1,425.81,0.05,3,404.52
ORDDET001893,ORD00535,PROD00550,3,692.23,0.15,4,1765.19
ORDDET001894,ORD00535,PROD00117,4,70.36,0.10,5,253.30
ORDDET001895,ORD00536,PROD00747,3,373.23,0.10,1,1007.72
ORDDET001896,ORD00536,PROD00810,4,504.96,0.00,2,2019.84
ORDDET001897,ORD00536,PROD00857,5,66.18,0.10,3,297.81
ORDDET001898,ORD00536,PROD00745,4,106.39,0.10,4,383.00
ORDDET001899,ORD00536,PROD00534,5,781.04,0.00,5,3905.20
ORDDET001900,ORD00537,PROD00166,2,654.66,0.00,1,1309.32
ORDDET001901,ORD00537,PROD00953,4,611.04,0.00,2,2444.16
ORDDET001902,ORD00537,PROD00890,1,290.11,0.00,3,290.11
ORDDET001903,ORD00538,PROD00875,3,144.21,0.10,1,389.37
ORDDET001904,ORD00538,PROD00420,1,93.94,0.10,2,84.55
ORDDET001905,ORD00538,PROD00810,5,504.96,0.10,3,2272.32
ORDDET001906,ORD00538,PROD00344,1,478.48,0.00,4,478.48
ORDDET001907,ORD00538,PROD00428,4,1062.08,0.00,5,4248.32
ORDDET001908,ORD00539,PROD00217,3,176.12,0.05,1,501.94
ORDDET001909,ORD00539,PROD00648,2,412.21,0.00,2,824.42
ORDDET001910,ORD00539,PROD00821,4,294.78,0.00,3,1179.12
ORDDET001911,ORD00539,PROD00702,1,413.27,0.00,4,413.27
ORDDET001912,ORD00540,PROD00473,4,414.14,0.00,1,1656.56
ORDDET001913,ORD00540,PROD00979,4,62.75,0.00,2,251.00
ORDDET001914,ORD00540,PROD00376,4,965.41,0.10,3,3475.48
ORDDET001915,ORD00540,PROD00853,3,51.26,0.10,4,138.40
ORDDET001916,ORD00540,PROD00361,4,751.00,0.00,5,3004.00
ORDDET001917,ORD00541,PROD00936,1,881.43,0.10,1,793.29
ORDDET001918,ORD00541,PROD00575,2,472.62,0.10,2,850.72
ORDDET001919,ORD00541,PROD00520,5,317.48,0.15,3,1349.29
ORDDET001920,ORD00541,PROD00073,5,465.15,0.10,4,2093.18
ORDDET001921,ORD00542,PROD00402,5,576.57,0.00,1,2882.85
ORDDET001922,ORD00543,PROD00049,1,518.03,0.05,1,492.13
ORDDET001923,ORD00543,PROD00117,1,70.36,0.05,2,66.84
ORDDET001924,ORD00543,PROD00782,4,1045.86,0.00,3,4183.44
ORDDET001925,ORD00543,PROD00213,2,985.03,0.15,4,1674.55
ORDDET001926,ORD00543,PROD00659,2,461.51,0.00,5,923.02
ORDDET001927,ORD00543,PROD00844,4,1051.25,0.00,6,4205.00
ORDDET001928,ORD00544,PROD00200,2,692.42,0.00,1,1384.84
ORDDET001929,ORD00544,PROD00432,4,648.88,0.10,2,2335.97
ORDDET001930,ORD00544,PROD00944,5,866.50,0.00,3,4332.50
ORDDET001931,ORD00544,PROD00124,3,986.92,0.10,4,2664.68
ORDDET001932,ORD00544,PROD00822,1,490.08,0.00,5,490.08
ORDDET001933,ORD00544,PROD00858,3,285.63,0.15,6,728.36
ORDDET001934,ORD00545,PROD00855,2,95.95,0.10,1,172.71
ORDDET001935,ORD00545,PROD00058,3,462.51,0.15,2,1179.40
ORDDET001936,ORD00545,PROD00249,3,33.97,0.00,3,101.91
ORDDET001937,ORD00545,PROD00488,5,765.92,0.00,4,3829.60
ORDDET001938,ORD00545,PROD00689,5,22.14,0.00,5,110.70
ORDDET001939,ORD00546,PROD00712,2,1141.46,0.15,1,1940.48
ORDDET001940,ORD00546,PROD00432,5,648.88,0.10,2,2919.96
ORDDET001941,ORD00546,PROD00926,5,887.99,0.00,3,4439.95
ORDDET001942,ORD00547,PROD00494,3,521.81,0.15,1,1330.62
ORDDET001943,ORD00547,PROD00872,2,445.80,0.10,2,802.44
ORDDET001944,ORD00548,PROD00158,3,1020.55,0.00,1,3061.65
ORDDET001945,ORD00548,PROD00149,4,272.71,0.00,2,1090.84
ORDDET001946,ORD00548,PROD00933,1,857.90,0.10,3,772.11
ORDDET001947,ORD00548,PROD00330,2,480.83,0.00,4,961.66
ORDDET001948,ORD00548,PROD00796,5,587.23,0.00,5,2936.15
ORDDET001949,ORD00548,PROD00985,3,20.68,0.05,6,58.94
ORDDET001950,ORD00549,PROD00920,1,1102.25,0.15,1,936.91
ORDDET001951,ORD00549,PROD00184,2,562.40,0.15,2,956.08
ORDDET001952,ORD00549,PROD00927,2,192.56,0.05,3,365.86
ORDDET001953,ORD00549,PROD00958,1,253.46,0.00,4,253.46
ORDDET001954,ORD00550,PROD00556,3,425.36,0.00,1,1276.08
ORDDET001955,ORD00550,PROD00405,1,305.84,0.00,2,305.84
ORDDET001956,ORD00550,PROD00239,5,285.66,0.00,3,1428.30
ORDDET001957,ORD00550,PROD00586,3,495.39,0.00,4,1486.17
ORDDET001958,ORD00550,PROD00613,1,243.57,0.00,5,243.57
ORDDET001959,ORD00550,PROD00268,4,865.33,0.00,6,3461.32
ORDDET001960,ORD00551,PROD00618,2,82.63,0.00,1,165.26
ORDDET001961,ORD00552,PROD00613,3,243.57,0.10,1,657.64
ORDDET001962,ORD00552,PROD00410,1,935.66,0.15,2,795.31
ORDDET001963,ORD00552,PROD00534,5,781.04,0.05,3,3709.94
ORDDET001964,ORD00552,PROD00678,3,132.54,0.00,4,397.62
ORDDET001965,ORD00553,PROD00552,1,103.45,0.10,1,93.11
ORDDET001966,ORD00553,PROD00476,5,480.08,0.10,2,2160.36
ORDDET001967,ORD00553,PROD00139,2,81.92,0.15,3,139.26
ORDDET001968,ORD00553,PROD00645,1,341.87,0.05,4,324.78
ORDDET001969,ORD00553,PROD00285,4,1008.65,0.15,5,3429.41
ORDDET001970,ORD00554,PROD00337,1,450.53,0.05,1,428.00
ORDDET001971,ORD00554,PROD00667,4,771.97,0.10,2,2779.09
ORDDET001972,ORD00555,PROD00069,2,538.90,0.00,1,1077.80
ORDDET001973,ORD00556,PROD00482,1,574.47,0.05,1,545.75
ORDDET001974,ORD00556,PROD00197,2,1197.40,0.00,2,2394.80
ORDDET001975,ORD00556,PROD00957,4,694.31,0.15,3,2360.65
ORDDET001976,ORD00556,PROD00440,2,694.34,0.15,4,1180.38
ORDDET001977,ORD00556,PROD00464,3,792.76,0.00,5,2378.28
ORDDET001978,ORD00557,PROD00942,2,167.74,0.15,1,285.16
ORDDET001979,ORD00557,PROD00185,3,697.59,0.00,2,2092.77
ORDDET001980,ORD00557,PROD00313,5,791.67,0.10,3,3562.51
ORDDET001981,ORD00557,PROD00136,2,487.51,0.00,4,975.02
ORDDET001982,ORD00557,PROD00667,4,771.97,0.15,5,2624.70
ORDDET001983,ORD00557,PROD00176,2,905.22,0.00,6,1810.44
ORDDET001984,ORD00558,PROD00241,1,481.42,0.10,1,433.28
ORDDET001985,ORD00558,PROD00445,1,63.81,0.15,2,54.24
ORDDET001986,ORD00558,PROD00321,3,1152.10,0.00,3,3456.30
ORDDET001987,ORD00558,PROD00316,3,693.28,0.00,4,2079.84
ORDDET001988,ORD00558,PROD00924,3,497.11,0.10,5,1342.20
ORDDET001989,ORD00558,PROD00015,3,780.45,0.00,6,2341.35
ORDDET001990,ORD00559,PROD00685,3,536.85,0.00,1,1610.55
ORDDET001991,ORD00559,PROD00032,5,654.69,0.00,2,3273.45
ORDDET001992,ORD00559,PROD00162,4,282.28,0.05,3,1072.66
ORDDET001993,ORD00559,PROD00710,3,991.15,0.15,4,2527.43
ORDDET001994,ORD00559,PROD00287,1,805.70,0.00,5,805.70
ORDDET001995,ORD00559,PROD00251,5,93.30,0.05,6,443.17
ORDDET001996,ORD00560,PROD00067,5,737.24,0.00,1,3686.20
ORDDET001997,ORD00560,PROD00345,1,520.17,0.00,2,520.17
ORDDET001998,ORD00560,PROD00427,4,944.15,0.00,3,3776.60
ORDDET001999,ORD00560,PROD00281,2,5.30,0.10,4,9.54
ORDDET002000,ORD00560,PROD00009,5,991.16,0.10,5,4460.22
ORDDET002001,ORD00560,PROD00628,1,304.89,0.00,6,304.89
ORDDET002002,ORD00561,PROD00040,2,759.30,0.00,1,1518.60
ORDDET002003,ORD00561,PROD00328,3,90.63,0.00,2,271.89
ORDDET002004,ORD00561,PROD00319,5,713.73,0.00,3,3568.65
ORDDET002005,ORD00561,PROD00851,5,1158.28,0.00,4,5791.40
ORDDET002006,ORD00562,PROD00881,1,140.48,0.00,1,140.48
ORDDET002007,ORD00562,PROD00078,2,24.82,0.00,2,49.64
ORDDET002008,ORD00562,PROD00684,4,1061.87,0.00,3,4247.48
ORDDET002009,ORD00562,PROD00924,5,497.11,0.00,4,2485.55
ORDDET002010,ORD00563,PROD00768,5,1070.80,0.00,1,5354.00
ORDDET002011,ORD00563,PROD00592,1,65.81,0.15,2,55.94
ORDDET002012,ORD00564,PROD00248,4,1128.72,0.15,1,3837.65
ORDDET002013,ORD00564,PROD00492,4,1039.28,0.05,2,3949.26
ORDDET002014,ORD00565,PROD00680,2,753.21,0.10,1,1355.78
ORDDET002015,ORD00565,PROD00960,3,155.29,0.00,2,465.87
ORDDET002016,ORD00565,PROD00434,2,1107.38,0.10,3,1993.28
ORDDET002017,ORD00565,PROD00615,4,1131.77,0.00,4,4527.08
ORDDET002018,ORD00565,PROD00178,5,1143.21,0.00,5,5716.05
ORDDET002019,ORD00566,PROD00855,1,95.95,0.15,1,81.56
ORDDET002020,ORD00567,PROD00802,1,53.43,0.10,1,48.09
ORDDET002021,ORD00567,PROD00773,2,177.70,0.00,2,355.40
ORDDET002022,ORD00567,PROD00197,2,1197.40,0.00,3,2394.80
ORDDET002023,ORD00567,PROD00624,2,879.22,0.00,4,1758.44
ORDDET002024,ORD00567,PROD00694,1,829.16,0.05,5,787.70
ORDDET002025,ORD00568,PROD00690,2,331.40,0.00,1,662.80
ORDDET002026,ORD00568,PROD00182,4,792.78,0.00,2,3171.12
ORDDET002027,ORD00568,PROD00525,2,691.24,0.00,3,1382.48
ORDDET002028,ORD00568,PROD00763,5,76.56,0.10,4,344.52
ORDDET002029,ORD00569,PROD00236,4,1057.67,0.00,1,4230.68
ORDDET002030,ORD00569,PROD00976,1,249.54,0.15,2,212.11
ORDDET002031,ORD00569,PROD00244,5,1140.58,0.05,3,5417.75
ORDDET002032,ORD00569,PROD00264,4,1031.09,0.10,4,3711.92
ORDDET002033,ORD00569,PROD00214,3,781.04,0.15,5,1991.65
ORDDET002034,ORD00570,PROD00520,4,317.48,0.00,1,1269.92
ORDDET002035,ORD00571,PROD00180,5,1191.17,0.00,1,5955.85
ORDDET002036,ORD00571,PROD00292,4,760.53,0.10,2,2737.91
ORDDET002037,ORD00571,PROD00256,2,297.31,0.10,3,535.16
ORDDET002038,ORD00572,PROD00352,3,935.08,0.00,1,2805.24
ORDDET002039,ORD00572,PROD00022,3,153.71,0.00,2,461.13
ORDDET002040,ORD00572,PROD00461,5,165.61,0.00,3,828.05
ORDDET002041,ORD00573,PROD00998,5,895.47,0.15,1,3805.75
ORDDET002042,ORD00573,PROD00778,5,443.08,0.10,2,1993.86
ORDDET002043,ORD00574,PROD00624,4,879.22,0.15,1,2989.35
ORDDET002044,ORD00574,PROD00279,1,969.72,0.00,2,969.72
ORDDET002045,ORD00574,PROD00901,5,229.66,0.05,3,1090.88
ORDDET002046,ORD00575,PROD00895,2,158.19,0.00,1,316.38
ORDDET002047,ORD00575,PROD00984,5,132.56,0.00,2,662.80
ORDDET002048,ORD00575,PROD00433,4,1169.20,0.05,3,4442.96
ORDDET002049,ORD00575,PROD00291,3,332.64,0.00,4,997.92
ORDDET002050,ORD00575,PROD00335,3,463.87,0.05,5,1322.03
ORDDET002051,ORD00576,PROD00822,5,490.08,0.10,1,2205.36
ORDDET002052,ORD00577,PROD00005,5,997.51,0.10,1,4488.80
ORDDET002053,ORD00577,PROD00039,3,1090.42,0.00,2,3271.26
ORDDET002054,ORD00578,PROD00564,4,829.89,0.00,1,3319.56
ORDDET002055,ORD00578,PROD00521,3,1080.56,0.00,2,3241.68
ORDDET002056,ORD00579,PROD00748,5,835.82,0.05,1,3970.14
ORDDET002057,ORD00579,PROD00626,4,915.19,0.05,2,3477.72
ORDDET002058,ORD00579,PROD00661,5,25.26,0.10,3,113.67
ORDDET002059,ORD00579,PROD00412,5,234.33,0.10,4,1054.49
ORDDET002060,ORD00579,PROD00683,3,718.10,0.05,5,2046.59
ORDDET002061,ORD00579,PROD00387,1,369.17,0.05,6,350.71
ORDDET002062,ORD00580,PROD00110,1,667.37,0.05,1,634.00
ORDDET002063,ORD00580,PROD00469,5,479.13,0.00,2,2395.65
ORDDET002064,ORD00580,PROD00718,1,870.51,0.00,3,870.51
ORDDET002065,ORD00580,PROD00874,5,381.63,0.05,4,1812.74
ORDDET002066,ORD00580,PROD00876,1,751.81,0.00,5,751.81
ORDDET002067,ORD00580,PROD00658,1,774.57,0.00,6,774.57
ORDDET002068,ORD00581,PROD00267,4,172.14,0.00,1,688.56
ORDDET002069,ORD00581,PROD00816,3,820.71,0.05,2,2339.02
ORDDET002070,ORD00581,PROD00975,4,827.47,0.00,3,3309.88
ORDDET002071,ORD00581,PROD00974,4,1178.85,0.05,4,4479.63
ORDDET002072,ORD00581,PROD00734,3,52.51,0.00,5,157.53
ORDDET002073,ORD00582,PROD00347,1,767.19,0.15,1,652.11
ORDDET002074,ORD00582,PROD00079,1,322.37,0.05,2,306.25
ORDDET002075,ORD00582,PROD00556,4,425.36,0.15,3,1446.22
ORDDET002076,ORD00582,PROD00746,3,340.60,0.00,4,1021.80
ORDDET002077,ORD00582,PROD00518,5,736.60,0.15,5,3130.55
ORDDET002078,ORD00582,PROD00433,2,1169.20,0.00,6,2338.40
ORDDET002079,ORD00583,PROD00711,3,358.46,0.10,1,967.84
ORDDET002080,ORD00583,PROD00213,4,985.03,0.10,2,3546.11
ORDDET002081,ORD00583,PROD00993,5,645.65,0.00,3,3228.25
ORDDET002082,ORD00584,PROD00905,3,420.67,0.00,1,1262.01
ORDDET002083,ORD00585,PROD00662,3,866.00,0.05,1,2468.10
ORDDET002084,ORD00586,PROD00878,2,313.65,0.05,1,595.93
ORDDET002085,ORD00586,PROD00725,3,467.83,0.00,2,1403.49
ORDDET002086,ORD00586,PROD00591,1,134.84,0.00,3,134.84
ORDDET002087,ORD00586,PROD00810,3,504.96,0.00,4,1514.88
ORDDET002088,ORD00587,PROD00446,5,1163.25,0.10,1,5234.62
ORDDET002089,ORD00587,PROD00074,2,1030.86,0.00,2,2061.72
ORDDET002090,ORD00587,PROD00483,4,669.13,0.00,3,2676.52
ORDDET002091,ORD00587,PROD00852,3,280.98,0.00,4,842.94
ORDDET002092,ORD00587,PROD00720,2,738.39,0.00,5,1476.78
ORDDET002093,ORD00588,PROD00883,2,651.86,0.10,1,1173.35
ORDDET002094,ORD00589,PROD00893,4,696.11,0.15,1,2366.77
ORDDET002095,ORD00589,PROD00723,2,212.83,0.05,2,404.38
ORDDET002096,ORD00589,PROD00503,3,682.48,0.10,3,1842.70
ORDDET002097,ORD00590,PROD00645,4,341.87,0.00,1,1367.48
ORDDET002098,ORD00591,PROD00663,4,737.63,0.10,1,2655.47
ORDDET002099,ORD00591,PROD00295,1,854.16,0.15,2,726.04
ORDDET002100,ORD00591,PROD00587,4,253.68,0.00,3,1014.72
ORDDET002101,ORD00591,PROD00251,3,93.30,0.10,4,251.91
ORDDET002102,ORD00591,PROD00777,3,591.69,0.00,5,1775.07
ORDDET002103,ORD00592,PROD00738,1,651.98,0.00,1,651.98
ORDDET002104,ORD00593,PROD00871,2,790.15,0.05,1,1501.28
ORDDET002105,ORD00594,PROD00592,5,65.81,0.15,1,279.69
ORDDET002106,ORD00594,PROD00387,2,369.17,0.00,2,738.34
ORDDET002107,ORD00594,PROD00616,3,542.60,0.15,3,1383.63
ORDDET002108,ORD00594,PROD00342,5,921.37,0.00,4,4606.85
ORDDET002109,ORD00594,PROD00087,2,574.73,0.15,5,977.04
ORDDET002110,ORD00595,PROD00471,4,145.79,0.00,1,583.16
ORDDET002111,ORD00595,PROD00359,2,98.94,0.05,2,187.99
ORDDET002112,ORD00595,PROD00537,3,316.30,0.05,3,901.46
ORDDET002113,ORD00595,PROD00386,2,448.17,0.00,4,896.34
ORDDET002114,ORD00596,PROD00766,2,652.34,0.00,1,1304.68
ORDDET002115,ORD00596,PROD00433,3,1169.20,0.15,2,2981.46
ORDDET002116,ORD00597,PROD00217,3,176.12,0.05,1,501.94
ORDDET002117,ORD00597,PROD00644,5,409.60,0.10,2,1843.20
ORDDET002118,ORD00597,PROD00610,4,204.42,0.15,3,695.03
ORDDET002119,ORD00598,PROD00736,2,367.50,0.00,1,735.00
ORDDET002120,ORD00598,PROD00251,2,93.30,0.00,2,186.60
ORDDET002121,ORD00598,PROD00239,4,285.66,0.15,3,971.24
ORDDET002122,ORD00598,PROD00108,4,1085.47,0.00,4,4341.88
ORDDET002123,ORD00598,PROD00551,4,166.89,0.15,5,567.43
ORDDET002124,ORD00598,PROD00074,1,1030.86,0.05,6,979.32
ORDDET002125,ORD00599,PROD00859,4,21.98,0.00,1,87.92
ORDDET002126,ORD00599,PROD00128,3,38.42,0.00,2,115.26
ORDDET002127,ORD00600,PROD00473,4,414.14,0.00,1,1656.56
ORDDET002128,ORD00600,PROD00908,4,866.88,0.00,2,3467.52
ORDDET002129,ORD00600,PROD00439,4,800.16,0.05,3,3040.61
ORDDET002130,ORD00600,PROD00178,5,1143.21,0.00,4,5716.05
ORDDET002131,ORD00601,PROD00043,5,1078.79,0.05,1,5124.25
ORDDET002132,ORD00601,PROD00522,4,1032.63,0.00,2,4130.52
ORDDET002133,ORD00601,PROD00629,4,341.33,0.00,3,1365.32
ORDDET002134,ORD00601,PROD00924,5,497.11,0.00,4,2485.55
ORDDET002135,ORD00601,PROD00932,3,188.72,0.15,5,481.24
ORDDET002136,ORD00601,PROD00568,2,818.68,0.00,6,1637.36
ORDDET002137,ORD00602,PROD00730,2,526.37,0.05,1,1000.10
ORDDET002138,ORD00602,PROD00343,4,392.94,0.00,2,1571.76
ORDDET002139,ORD00602,PROD00142,1,816.22,0.00,3,816.22
ORDDET002140,ORD00602,PROD00602,4,140.47,0.05,4,533.79
ORDDET002141,ORD00602,PROD00363,4,477.92,0.05,5,1816.10
ORDDET002142,ORD00603,PROD00487,2,1133.49,0.00,1,2266.98
ORDDET002143,ORD00603,PROD00289,4,705.50,0.05,2,2680.90
ORDDET002144,ORD00603,PROD00026,4,890.79,0.00,3,3563.16
ORDDET002145,ORD00603,PROD00272,1,502.48,0.00,4,502.48
ORDDET002146,ORD00603,PROD00894,5,779.76,0.05,5,3703.86
ORDDET002147,ORD00604,PROD00205,1,380.04,0.00,1,380.04
ORDDET002148,ORD00604,PROD00306,4,680.22,0.00,2,2720.88
ORDDET002149,ORD00604,PROD00091,2,983.62,0.00,3,1967.24
ORDDET002150,ORD00605,PROD00603,1,458.35,0.10,1,412.52
ORDDET002151,ORD00605,PROD00060,3,635.38,0.15,2,1620.22
ORDDET002152,ORD00605,PROD00808,1,794.44,0.05,3,754.72
ORDDET002153,ORD00605,PROD00034,3,644.82,0.05,4,1837.74
ORDDET002154,ORD00605,PROD00659,3,461.51,0.15,5,1176.85
ORDDET002155,ORD00606,PROD00154,3,1109.39,0.00,1,3328.17
ORDDET002156,ORD00606,PROD00248,2,1128.72,0.10,2,2031.70
ORDDET002157,ORD00606,PROD00763,3,76.56,0.15,3,195.23
ORDDET002158,ORD00606,PROD00298,4,1006.07,0.00,4,4024.28
ORDDET002159,ORD00606,PROD00740,2,752.62,0.00,5,1505.24
ORDDET002160,ORD00607,PROD00936,2,881.43,0.05,1,1674.72
ORDDET002161,ORD00607,PROD00206,4,1058.32,0.00,2,4233.28
ORDDET002162,ORD00608,PROD00700,1,1062.30,0.00,1,1062.30
ORDDET002163,ORD00608,PROD00938,4,885.72,0.00,2,3542.88
ORDDET002164,ORD00608,PROD00688,5,1103.69,0.15,3,4690.68
ORDDET002165,ORD00608,PROD00781,1,99.71,0.00,4,99.71
ORDDET002166,ORD00608,PROD00014,1,439.73,0.15,5,373.77
ORDDET002167,ORD00608,PROD00883,2,651.86,0.00,6,1303.72
ORDDET002168,ORD00609,PROD00772,1,389.89,0.00,1,389.89
ORDDET002169,ORD00609,PROD00682,5,396.19,0.15,2,1683.81
ORDDET002170,ORD00609,PROD00371,5,733.73,0.10,3,3301.79
ORDDET002171,ORD00609,PROD00845,5,1148.69,0.10,4,5169.11
ORDDET002172,ORD00609,PROD00432,4,648.88,0.00,5,2595.52
ORDDET002173,ORD00610,PROD00089,5,29.89,0.00,1,149.45
ORDDET002174,ORD00611,PROD00909,4,375.71,0.00,1,1502.84
ORDDET002175,ORD00611,PROD00326,4,916.85,0.05,2,3484.03
ORDDET002176,ORD00611,PROD00515,1,686.28,0.00,3,686.28
ORDDET002177,ORD00611,PROD00221,3,206.78,0.05,4,589.32
ORDDET002178,ORD00611,PROD00767,4,586.08,0.05,5,2227.10
ORDDET002179,ORD00611,PROD00985,1,20.68,0.10,6,18.61
ORDDET002180,ORD00612,PROD00783,1,115.26,0.00,1,115.26
ORDDET002181,ORD00612,PROD00664,4,1060.50,0.15,2,3605.70
ORDDET002182,ORD00612,PROD00419,5,671.89,0.05,3,3191.48
ORDDET002183,ORD00612,PROD00524,4,865.53,0.15,4,2942.80
ORDDET002184,ORD00612,PROD00499,4,953.35,0.10,5,3432.06
ORDDET002185,ORD00612,PROD00685,2,536.85,0.15,6,912.64
ORDDET002186,ORD00613,PROD00017,3,199.38,0.05,1,568.23
ORDDET002187,ORD00613,PROD00759,3,986.28,0.10,2,2662.96
ORDDET002188,ORD00613,PROD00382,5,442.93,0.00,3,2214.65
ORDDET002189,ORD00613,PROD00730,1,526.37,0.10,4,473.73
ORDDET002190,ORD00613,PROD00137,5,601.82,0.00,5,3009.10
ORDDET002191,ORD00614,PROD00736,2,367.50,0.15,1,624.75
ORDDET002192,ORD00614,PROD00169,2,1140.92,0.00,2,2281.84
ORDDET002193,ORD00614,PROD00719,2,1180.88,0.10,3,2125.58
ORDDET002194,ORD00615,PROD00191,1,97.55,0.00,1,97.55
ORDDET002195,ORD00615,PROD00509,3,769.14,0.05,2,2192.05
ORDDET002196,ORD00615,PROD00433,2,1169.20,0.10,3,2104.56
ORDDET002197,ORD00615,PROD00931,5,641.97,0.05,4,3049.36
ORDDET002198,ORD00615,PROD00293,2,129.15,0.00,5,258.30
ORDDET002199,ORD00615,PROD00876,1,751.81,0.00,6,751.81
ORDDET002200,ORD00616,PROD00364,1,934.14,0.00,1,934.14
ORDDET002201,ORD00617,PROD00545,4,1080.78,0.05,1,4106.96
ORDDET002202,ORD00618,PROD00316,4,693.28,0.00,1,2773.12
ORDDET002203,ORD00619,PROD00889,5,266.01,0.00,1,1330.05
ORDDET002204,ORD00619,PROD00250,3,941.94,0.05,2,2684.53
ORDDET002205,ORD00619,PROD00219,5,332.25,0.00,3,1661.25
ORDDET002206,ORD00619,PROD00566,2,541.71,0.00,4,1083.42
ORDDET002207,ORD00620,PROD00307,2,314.93,0.00,1,629.86
ORDDET002208,ORD00620,PROD00886,2,117.71,0.00,2,235.42
ORDDET002209,ORD00620,PROD00310,5,349.98,0.00,3,1749.90
ORDDET002210,ORD00620,PROD00848,3,608.45,0.00,4,1825.35
ORDDET002211,ORD00621,PROD00953,2,611.04,0.15,1,1038.77
ORDDET002212,ORD00622,PROD00802,4,53.43,0.15,1,181.66
ORDDET002213,ORD00622,PROD00517,2,274.87,0.00,2,549.74
ORDDET002214,ORD00623,PROD00551,4,166.89,0.05,1,634.18
ORDDET002215,ORD00624,PROD00948,4,941.46,0.05,1,3577.55
ORDDET002216,ORD00624,PROD00888,3,404.21,0.00,2,1212.63
ORDDET002217,ORD00624,PROD00886,2,117.71,0.00,3,235.42
ORDDET002218,ORD00625,PROD00941,1,649.11,0.10,1,584.20
