OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,Discount,LineNumber,LineTotal
ORDDET001737,ORD00509,PROD00981,1,764.73,0.00,3,764.73
ORDDET001738,ORD00509,PROD00052,4,1023.04,0.00,4,4092.16
ORDDET001739,ORD00510,PROD00116,5,253.06,0.15,1,1075.50
ORDDET001740,ORD00510,PROD00740,5,833.51,0.00,2,4167.55
ORDDET001741,ORD00510,PROD00026,3,292.63,0.15,3,746.21
ORDDET001742,ORD00510,PROD00941,5,1199.91,0.00,4,5999.55
ORDDET001743,ORD00511,PROD00969,2,1093.02,0.15,1,1858.13
ORDDET001744,ORD00511,PROD00352,2,503.98,0.10,2,907.16
ORDDET001745,ORD00512,PROD00598,3,353.83,0.15,1,902.27
ORDDET001746,ORD00512,PROD00326,3,195.81,0.00,2,587.43
ORDDET001747,ORD00512,PROD00701,5,119.25,0.05,3,566.44
ORDDET001748,ORD00512,PROD00251,4,331.23,0.10,4,1192.43
ORDDET001749,ORD00512,PROD00399,4,989.83,0.15,5,3365.42
ORDDET001750,ORD00512,PROD00765,5,945.90,0.00,6,4729.50
ORDDET001751,ORD00513,PROD00373,5,510.90,0.15,1,2171.32
ORDDET001752,ORD00514,PROD00926,3,167.77,0.00,1,503.31
ORDDET001753,ORD00514,PROD00426,5,660.95,0.15,2,2809.04
ORDDET001754,ORD00515,PROD00965,3,16.69,0.15,1,42.56
ORDDET001755,ORD00516,PROD00884,4,1122.72,0.00,1,4490.88
ORDDET001756,ORD00517,PROD00120,3,105.47,0.00,1,316.41
ORDDET001757,ORD00517,PROD00221,1,1101.22,0.15,2,936.04
ORDDET001758,ORD00517,PROD00135,2,371.08,0.10,3,667.94
ORDDET001759,ORD00517,PROD00006,1,931.08,0.10,4,837.97
ORDDET001760,ORD00517,PROD00953,5,148.16,0.00,5,740.80
ORDDET001761,ORD00517,PROD00467,5,78.02,0.05,6,370.59
ORDDET001762,ORD00518,PROD00067,4,565.17,0.00,1,2260.68
ORDDET001763,ORD00518,PROD00444,3,38.02,0.00,2,114.06
ORDDET001764,ORD00518,PROD00994,5,312.50,0.15,3,1328.13
ORDDET001765,ORD00519,PROD00143,1,773.48,0.00,1,773.48
ORDDET001766,ORD00519,PROD00755,5,319.65,0.00,2,1598.25
ORDDET001767,ORD00520,PROD00715,4,817.95,0.00,1,3271.80
ORDDET001768,ORD00520,PROD00552,2,237.57,0.00,2,475.14
ORDDET001769,ORD00520,PROD00658,4,320.07,0.05,3,1216.27
ORDDET001770,ORD00520,PROD00869,2,595.32,0.05,4,1131.11
ORDDET001771,ORD00520,PROD00394,5,510.74,0.00,5,2553.70
ORDDET001772,ORD00520,PROD00273,4,313.39,0.05,6,1190.88
ORDDET001773,ORD00521,PROD00694,1,1071.69,0.00,1,1071.69
ORDDET001774,ORD00521,PROD00100,3,266.76,0.00,2,800.28
ORDDET001775,ORD00521,PROD00816,2,555.12,0.05,3,1054.73
ORDDET001776,ORD00521,PROD00007,2,564.88,0.05,4,1073.27
ORDDET001777,ORD00521,PROD00268,1,747.13,0.05,5,709.77
ORDDET001778,ORD00521,PROD00492,1,212.72,0.00,6,212.72
ORDDET001779,ORD00522,PROD00594,1,384.11,0.00,1,384.11
ORDDET001780,ORD00522,PROD00584,5,13.09,0.10,2,58.91
ORDDET001781,ORD00523,PROD00677,4,78.50,0.15,1,266.90
ORDDET001782,ORD00523,PROD00338,4,894.52,0.10,2,3220.27
ORDDET001783,ORD00524,PROD00901,3,231.90,0.00,1,695.70
ORDDET001784,ORD00524,PROD00909,1,1027.82,0.00,2,1027.82
ORDDET001785,ORD00524,PROD00125,4,778.89,0.15,3,2648.23
ORDDET001786,ORD00524,PROD00664,3,1010.82,0.00,4,3032.46
ORDDET001787,ORD00525,PROD00811,5,893.29,0.00,1,4466.45
ORDDET001788,ORD00525,PROD00823,4,1157.76,0.00,2,4631.04
ORDDET001789,ORD00526,PROD00765,4,945.90,0.00,1,3783.60
ORDDET001790,ORD00526,PROD00068,5,442.11,0.00,2,2210.55
ORDDET001791,ORD00526,PROD00411,5,183.39,0.00,3,916.95
ORDDET001792,ORD00526,PROD00351,1,460.63,0.00,4,460.63
ORDDET001793,ORD00527,PROD00338,4,894.52,0.00,1,3578.08
ORDDET001794,ORD00527,PROD00922,2,361.25,0.00,2,722.50
ORDDET001795,ORD00527,PROD00356,4,644.52,0.10,3,2320.27
ORDDET001796,ORD00528,PROD00949,4,582.61,0.10,1,2097.40
ORDDET001797,ORD00528,PROD00899,1,6.18,0.00,2,6.18
ORDDET001798,ORD00528,PROD00301,1,69.83,0.00,3,69.83
ORDDET001799,ORD00528,PROD00053,4,61.09,0.05,4,232.14
ORDDET001800,ORD00528,PROD00865,4,92.34,0.00,5,369.36
ORDDET001801,ORD00529,PROD00553,3,468.16,0.10,1,1264.03
ORDDET001802,ORD00529,PROD00507,3,160.54,0.05,2,457.54
ORDDET001803,ORD00530,PROD00011,5,763.98,0.00,1,3819.90
ORDDET001804,ORD00530,PROD00220,3,980.09,0.00,2,2940.27
ORDDET001805,ORD00530,PROD00560,4,470.32,0.10,3,1693.15
ORDDET001806,ORD00530,PROD00127,1,50.98,0.15,4,43.33
ORDDET001807,ORD00530,PROD00585,1,379.32,0.00,5,379.32
ORDDET001808,ORD00530,PROD00610,4,24.03,0.10,6,86.51
ORDDET001809,ORD00531,PROD00207,4,1189.44,0.00,1,4757.76
ORDDET001810,ORD00531,PROD00055,5,1195.48,0.05,2,5678.53
ORDDET001811,ORD00532,PROD00883,2,286.66,0.00,1,573.32
ORDDET001812,ORD00532,PROD00745,4,1168.19,0.00,2,4672.76
ORDDET001813,ORD00532,PROD00608,1,110.49,0.00,3,110.49
ORDDET001814,ORD00533,PROD00055,4,1195.48,0.15,1,4064.63
ORDDET001815,ORD00533,PROD00375,4,298.60,0.00,2,1194.40
ORDDET001816,ORD00534,PROD00102,2,996.62,0.00,1,1993.24
ORDDET001817,ORD00535,PROD00108,1,361.05,0.00,1,361.05
ORDDET001818,ORD00535,PROD00706,3,786.26,0.00,2,2358.78
ORDDET001819,ORD00535,PROD00356,1,644.52,0.10,3,580.07
ORDDET001820,ORD00535,PROD00823,3,1157.76,0.05,4,3299.62
ORDDET001821,ORD00535,PROD00110,3,473.64,0.10,5,1278.83
ORDDET001822,ORD00535,PROD00436,2,29.51,0.05,6,56.07
ORDDET001823,ORD00536,PROD00416,1,1100.20,0.05,1,1045.19
ORDDET001824,ORD00536,PROD00469,2,704.64,0.15,2,1197.89
ORDDET001825,ORD00536,PROD00031,5,84.94,0.00,3,424.70
ORDDET001826,ORD00536,PROD00986,2,980.91,0.15,4,1667.55
ORDDET001827,ORD00537,PROD00345,5,927.24,0.00,1,4636.20
ORDDET001828,ORD00537,PROD00893,1,1185.32,0.05,2,1126.05
ORDDET001829,ORD00538,PROD00693,5,542.11,0.15,1,2303.97
ORDDET001830,ORD00538,PROD00061,5,37.03,0.10,2,166.64
ORDDET001831,ORD00539,PROD00491,2,187.59,0.10,1,337.66
ORDDET001832,ORD00539,PROD00508,5,425.03,0.15,2,1806.38
ORDDET001833,ORD00539,PROD00897,1,433.41,0.05,3,411.74
ORDDET001834,ORD00540,PROD00013,1,514.00,0.15,1,436.90
ORDDET001835,ORD00540,PROD00343,3,286.85,0.15,2,731.47
ORDDET001836,ORD00540,PROD00175,2,396.18,0.00,3,792.36
ORDDET001837,ORD00540,PROD00197,2,499.47,0.10,4,899.05
ORDDET001838,ORD00540,PROD00344,5,847.23,0.00,5,4236.15
ORDDET001839,ORD00540,PROD00067,3,565.17,0.00,6,1695.51
ORDDET001840,ORD00541,PROD00232,2,1186.66,0.10,1,2135.99
ORDDET001841,ORD00541,PROD00606,1,343.79,0.00,2,343.79
ORDDET001842,ORD00541,PROD00412,4,576.48,0.00,3,2305.92
ORDDET001843,ORD00541,PROD00240,4,720.59,0.00,4,2882.36
ORDDET001844,ORD00542,PROD00403,4,954.20,0.15,1,3244.28
ORDDET001845,ORD00543,PROD00584,1,13.09,0.10,1,11.78
ORDDET001846,ORD00544,PROD00495,4,1008.74,0.05,1,3833.21
ORDDET001847,ORD00544,PROD00881,4,504.40,0.00,2,2017.60
ORDDET001848,ORD00544,PROD00338,3,894.52,0.00,3,2683.56
ORDDET001849,ORD00545,PROD00131,5,1082.75,0.00,1,5413.75
ORDDET001850,ORD00545,PROD00139,1,215.13,0.10,2,193.62
ORDDET001851,ORD00545,PROD00951,3,1044.30,0.05,3,2976.25
ORDDET001852,ORD00545,PROD00130,2,1110.85,0.00,4,2221.70
ORDDET001853,ORD00545,PROD00389,5,487.29,0.00,5,2436.45
ORDDET001854,ORD00545,PROD00202,4,349.63,0.00,6,1398.52
ORDDET001855,ORD00546,PROD00172,5,95.66,0.05,1,454.38
ORDDET001856,ORD00547,PROD00083,2,669.81,0.10,1,1205.66
ORDDET001857,ORD00548,PROD00560,5,470.32,0.00,1,2351.60
ORDDET001858,ORD00548,PROD00072,4,273.63,0.15,2,930.34
ORDDET001859,ORD00548,PROD00076,1,381.06,0.15,3,323.90
ORDDET001860,ORD00548,PROD00348,3,579.45,0.00,4,1738.35
ORDDET001861,ORD00548,PROD00558,5,351.00,0.00,5,1755.00
ORDDET001862,ORD00548,PROD00578,5,556.36,0.05,6,2642.71
ORDDET001863,ORD00549,PROD00051,4,782.90,0.00,1,3131.60
ORDDET001864,ORD00549,PROD00396,5,17.49,0.00,2,87.45
ORDDET001865,ORD00549,PROD00187,3,998.26,0.00,3,2994.78
ORDDET001866,ORD00550,PROD00261,3,981.70,0.00,1,2945.10
ORDDET001867,ORD00550,PROD00339,5,367.57,0.00,2,1837.85
ORDDET001868,ORD00550,PROD00532,2,687.79,0.15,3,1169.24
ORDDET001869,ORD00550,PROD00441,3,85.53,0.00,4,256.59
ORDDET001870,ORD00550,PROD00157,5,1057.22,0.00,5,5286.10
ORDDET001871,ORD00550,PROD00858,5,650.08,0.10,6,2925.36
ORDDET001872,ORD00551,PROD00077,2,189.83,0.15,1,322.71
ORDDET001873,ORD00552,PROD00640,1,185.11,0.00,1,185.11
ORDDET001874,ORD00552,PROD00469,2,704.64,0.10,2,1268.35
ORDDET001875,ORD00552,PROD00938,2,417.66,0.10,3,751.79
ORDDET001876,ORD00552,PROD00184,4,513.11,0.15,4,1744.57
ORDDET001877,ORD00553,PROD00825,4,1106.64,0.00,1,4426.56
ORDDET001878,ORD00553,PROD00676,4,1007.11,0.00,2,4028.44
ORDDET001879,ORD00553,PROD00477,5,1160.29,0.00,3,5801.45
ORDDET001880,ORD00553,PROD00222,5,1005.10,0.10,4,4522.95
ORDDET001881,ORD00553,PROD00605,5,640.54,0.10,5,2882.43
ORDDET001882,ORD00554,PROD00779,1,839.08,0.00,1,839.08
ORDDET001883,ORD00555,PROD00525,5,1128.84,0.00,1,5644.20
ORDDET001884,ORD00555,PROD00352,2,503.98,0.05,2,957.56
ORDDET001885,ORD00555,PROD00566,2,235.39,0.15,3,400.16
ORDDET001886,ORD00555,PROD00794,5,884.65,0.05,4,4202.09
ORDDET001887,ORD00555,PROD00909,3,1027.82,0.05,5,2929.29
ORDDET001888,ORD00555,PROD00148,1,684.38,0.00,6,684.38
ORDDET001889,ORD00556,PROD00992,5,1154.05,0.00,1,5770.25
ORDDET001890,ORD00556,PROD00464,5,491.87,0.15,2,2090.45
ORDDET001891,ORD00556,PROD00666,4,916.02,0.00,3,3664.08
ORDDET001892,ORD00557,PROD00872,5,1061.21,0.05,1,5040.75
ORDDET001893,ORD00557,PROD00609,5,235.99,0.00,2,1179.95
ORDDET001894,ORD00557,PROD00830,4,449.33,0.00,3,1797.32
ORDDET001895,ORD00557,PROD00911,2,896.06,0.10,4,1612.91
ORDDET001896,ORD00557,PROD00519,5,818.46,0.15,5,3478.45
ORDDET001897,ORD00558,PROD00167,2,292.47,0.05,1,555.69
ORDDET001898,ORD00558,PROD00480,1,1108.41,0.00,2,1108.41
ORDDET001899,ORD00558,PROD00427,1,1150.01,0.00,3,1150.01
ORDDET001900,ORD00558,PROD00752,5,638.65,0.15,4,2714.26
ORDDET001901,ORD00559,PROD00385,3,372.52,0.00,1,1117.56
ORDDET001902,ORD00559,PROD00397,2,898.64,0.00,2,1797.28
ORDDET001903,ORD00559,PROD00221,4,1101.22,0.00,3,4404.88
ORDDET001904,ORD00559,PROD00482,3,134.86,0.15,4,343.89
ORDDET001905,ORD00560,PROD00476,3,76.47,0.10,1,206.47
ORDDET001906,ORD00560,PROD00579,2,70.01,0.00,2,140.02
ORDDET001907,ORD00560,PROD00151,3,1129.57,0.00,3,3388.71
ORDDET001908,ORD00560,PROD00046,1,1058.56,0.10,4,952.70
ORDDET001909,ORD00560,PROD00688,2,930.15,0.00,5,1860.30
ORDDET001910,ORD00561,PROD00557,3,375.15,0.00,1,1125.45
ORDDET001911,ORD00561,PROD00201,1,321.78,0.00,2,321.78
ORDDET001912,ORD00561,PROD00810,4,1115.00,0.10,3,4014.00
ORDDET001913,ORD00561,PROD00722,1,806.88,0.00,4,806.88
ORDDET001914,ORD00561,PROD00884,5,1122.72,0.00,5,5613.60
ORDDET001915,ORD00561,PROD00673,2,685.21,0.05,6,1301.90
ORDDET001916,ORD00562,PROD00015,1,610.30,0.00,1,610.30
ORDDET001917,ORD00562,PROD00052,3,1023.04,0.15,2,2608.75
ORDDET001918,ORD00562,PROD00008,1,533.66,0.15,3,453.61
ORDDET001919,ORD00562,PROD00119,2,505.77,0.10,4,910.39
ORDDET001920,ORD00562,PROD00172,1,95.66,0.10,5,86.09
ORDDET001921,ORD00563,PROD00984,3,135.89,0.00,1,407.67
ORDDET001922,ORD00563,PROD00477,1,1160.29,0.00,2,1160.29
ORDDET001923,ORD00564,PROD00365,2,247.64,0.15,1,420.99
ORDDET001924,ORD00564,PROD00936,3,522.23,0.10,2,1410.02
ORDDET001925,ORD00564,PROD00817,1,592.19,0.05,3,562.58
ORDDET001926,ORD00564,PROD00860,3,643.63,0.10,4,1737.80
ORDDET001927,ORD00564,PROD00833,2,1073.67,0.05,5,2039.97
ORDDET001928,ORD00564,PROD00708,1,582.25,0.15,6,494.91
ORDDET001929,ORD00565,PROD00729,4,733.36,0.15,1,2493.42
ORDDET001930,ORD00565,PROD00015,2,610.30,0.10,2,1098.54
ORDDET001931,ORD00566,PROD00345,2,927.24,0.15,1,1576.31
ORDDET001932,ORD00566,PROD00045,5,402.45,0.00,2,2012.25
ORDDET001933,ORD00566,PROD00979,4,666.46,0.00,3,2665.84
ORDDET001934,ORD00566,PROD00577,4,186.57,0.00,4,746.28
ORDDET001935,ORD00566,PROD00714,3,648.21,0.05,5,1847.40
ORDDET001936,ORD00567,PROD00736,3,895.35,0.05,1,2551.75
ORDDET001937,ORD00567,PROD00543,4,667.96,0.15,2,2271.06
ORDDET001938,ORD00567,PROD00294,3,886.94,0.00,3,2660.82
ORDDET001939,ORD00568,PROD00072,3,273.63,0.10,1,738.80
ORDDET001940,ORD00568,PROD00620,1,833.83,0.00,2,833.83
ORDDET001941,ORD00569,PROD00903,4,588.75,0.10,1,2119.50
ORDDET001942,ORD00569,PROD00292,3,1164.73,0.00,2,3494.19
ORDDET001943,ORD00569,PROD00038,3,717.41,0.05,3,2044.62
ORDDET001944,ORD00570,PROD00346,2,226.35,0.05,1,430.06
ORDDET001945,ORD00571,PROD00078,5,864.52,0.10,1,3890.34
ORDDET001946,ORD00571,PROD00090,1,65.01,0.00,2,65.01
ORDDET001947,ORD00571,PROD00036,3,267.18,0.00,3,801.54
ORDDET001948,ORD00571,PROD00344,5,847.23,0.00,4,4236.15
ORDDET001949,ORD00571,PROD00279,1,110.70,0.00,5,110.70
ORDDET001950,ORD00571,PROD00275,2,917.18,0.00,6,1834.36
ORDDET001951,ORD00572,PROD00593,1,62.50,0.10,1,56.25
ORDDET001952,ORD00572,PROD00449,4,224.47,0.00,2,897.88
ORDDET001953,ORD00573,PROD00442,4,17.42,0.05,1,66.20
ORDDET001954,ORD00574,PROD00019,1,1073.47,0.00,1,1073.47
ORDDET001955,ORD00574,PROD00347,1,977.91,0.00,2,977.91
ORDDET001956,ORD00574,PROD00356,2,644.52,0.00,3,1289.04
ORDDET001957,ORD00574,PROD00057,2,225.88,0.00,4,451.76
ORDDET001958,ORD00574,PROD00990,3,727.63,0.00,5,2182.89
ORDDET001959,ORD00575,PROD00593,2,62.50,0.15,1,106.25
ORDDET001960,ORD00575,PROD00238,2,556.02,0.15,2,945.23
ORDDET001961,ORD00576,PROD00861,1,745.15,0.00,1,745.15
ORDDET001962,ORD00576,PROD00498,2,354.40,0.10,2,637.92
ORDDET001963,ORD00576,PROD00241,1,953.43,0.00,3,953.43
ORDDET001964,ORD00577,PROD00639,3,425.09,0.15,1,1083.98
ORDDET001965,ORD00578,PROD00332,5,759.08,0.05,1,3605.63
ORDDET001966,ORD00578,PROD00140,2,438.90,0.10,2,790.02
ORDDET001967,ORD00578,PROD00577,3,186.57,0.00,3,559.71
ORDDET001968,ORD00578,PROD00649,2,859.87,0.15,4,1461.78
ORDDET001969,ORD00578,PROD00030,3,128.91,0.05,5,367.39
ORDDET001970,ORD00578,PROD00409,2,454.33,0.15,6,772.36
ORDDET001971,ORD00579,PROD00278,2,1175.65,0.00,1,2351.30
ORDDET001972,ORD00579,PROD00036,3,267.18,0.10,2,721.39
ORDDET001973,ORD00579,PROD00769,4,1039.03,0.05,3,3948.31
ORDDET001974,ORD00580,PROD00537,4,368.37,0.00,1,1473.48
ORDDET001975,ORD00580,PROD00511,1,105.17,0.00,2,105.17
ORDDET001976,ORD00580,PROD00665,3,1008.66,0.05,3,2874.68
ORDDET001977,ORD00580,PROD00298,2,755.74,0.00,4,1511.48
ORDDET001978,ORD00580,PROD00833,1,1073.67,0.00,5,1073.67
ORDDET001979,ORD00581,PROD00012,2,73.66,0.00,1,147.32
ORDDET001980,ORD00581,PROD00665,3,1008.66,0.00,2,3025.98
ORDDET001981,ORD00581,PROD00889,4,1198.07,0.00,3,4792.28
ORDDET001982,ORD00582,PROD00004,5,1107.64,0.00,1,5538.20
ORDDET001983,ORD00582,PROD00397,5,898.64,0.10,2,4043.88
ORDDET001984,ORD00582,PROD00291,2,976.55,0.10,3,1757.79
ORDDET001985,ORD00583,PROD00374,2,1051.08,0.00,1,2102.16
ORDDET001986,ORD00583,PROD00729,5,733.36,0.00,2,3666.80
ORDDET001987,ORD00583,PROD00155,2,1181.05,0.00,3,2362.10
ORDDET001988,ORD00583,PROD00209,4,27.03,0.10,4,97.31
ORDDET001989,ORD00584,PROD00322,3,320.13,0.00,1,960.39
ORDDET001990,ORD00584,PROD00190,2,632.50,0.05,2,1201.75
ORDDET001991,ORD00584,PROD00814,1,517.41,0.15,3,439.80
ORDDET001992,ORD00584,PROD00425,2,318.15,0.05,4,604.48
ORDDET001993,ORD00585,PROD00707,3,1096.66,0.15,1,2796.48
ORDDET001994,ORD00585,PROD00148,5,684.38,0.05,2,3250.80
ORDDET001995,ORD00585,PROD00472,5,791.76,0.10,3,3562.92
ORDDET001996,ORD00586,PROD00830,3,449.33,0.05,1,1280.59
ORDDET001997,ORD00586,PROD00821,3,1198.61,0.10,2,3236.25
ORDDET001998,ORD00586,PROD00261,1,981.70,0.00,3,981.70
ORDDET001999,ORD00586,PROD00780,5,970.37,0.10,4,4366.67
ORDDET002000,ORD00586,PROD00344,2,847.23,0.00,5,1694.46
ORDDET002001,ORD00586,PROD00906,3,504.41,0.10,6,1361.91
ORDDET002002,ORD00587,PROD00388,2,790.80,0.00,1,1581.60
ORDDET002003,ORD00587,PROD00500,3,951.45,0.00,2,2854.35
ORDDET002004,ORD00587,PROD00630,3,1160.19,0.00,3,3480.57
ORDDET002005,ORD00587,PROD00181,3,448.54,0.10,4,1211.06
ORDDET002006,ORD00587,PROD00183,4,547.11,0.00,5,2188.44
ORDDET002007,ORD00587,PROD00059,1,340.52,0.00,6,340.52
ORDDET002008,ORD00588,PROD00359,2,607.23,0.00,1,1214.46
ORDDET002009,ORD00589,PROD00722,1,806.88,0.15,1,685.85
ORDDET002010,ORD00589,PROD00242,2,767.74,0.10,2,1381.93
ORDDET002011,ORD00589,PROD00996,3,748.26,0.10,3,2020.30
ORDDET002012,ORD00589,PROD00905,2,441.91,0.05,4,839.63
ORDDET002013,ORD00589,PROD00395,3,632.61,0.15,5,1613.16
ORDDET002014,ORD00590,PROD00049,3,1086.81,0.10,1,2934.39
ORDDET002015,ORD00590,PROD00029,4,35.14,0.00,2,140.56
ORDDET002016,ORD00590,PROD00727,5,747.56,0.15,3,3177.13
ORDDET002017,ORD00590,PROD00682,3,611.42,0.10,4,1650.83
ORDDET002018,ORD00591,PROD00244,2,223.60,0.05,1,424.84
ORDDET002019,ORD00591,PROD00166,2,1110.56,0.00,2,2221.12
ORDDET002020,ORD00591,PROD00716,3,988.29,0.00,3,2964.87
ORDDET002021,ORD00591,PROD00835,2,747.00,0.00,4,1494.00
ORDDET002022,ORD00591,PROD00057,3,225.88,0.15,5,575.99
ORDDET002023,ORD00591,PROD00486,4,1084.94,0.00,6,4339.76
ORDDET002024,ORD00592,PROD00175,1,396.18,0.05,1,376.37
ORDDET002025,ORD00592,PROD00182,4,169.96,0.05,2,645.85
ORDDET002026,ORD00592,PROD00101,1,69.58,0.10,3,62.62
ORDDET002027,ORD00592,PROD00920,5,1184.14,0.10,4,5328.63
ORDDET002028,ORD00592,PROD00679,2,108.63,0.00,5,217.26
ORDDET002029,ORD00593,PROD00988,3,831.47,0.15,1,2120.25
ORDDET002030,ORD00593,PROD00854,1,1031.96,0.10,2,928.76
ORDDET002031,ORD00594,PROD00290,1,620.65,0.00,1,620.65
ORDDET002032,ORD00594,PROD00396,2,17.49,0.00,2,34.98
ORDDET002033,ORD00594,PROD00681,5,409.60,0.00,3,2048.00
ORDDET002034,ORD00594,PROD00513,2,202.48,0.00,4,404.96
ORDDET002035,ORD00595,PROD00215,5,750.69,0.15,1,3190.43
ORDDET002036,ORD00596,PROD00649,3,859.87,0.00,1,2579.61
ORDDET002037,ORD00597,PROD00830,5,449.33,0.10,1,2021.99
ORDDET002038,ORD00597,PROD00488,3,656.15,0.00,2,1968.45
ORDDET002039,ORD00598,PROD00130,5,1110.85,0.00,1,5554.25
ORDDET002040,ORD00598,PROD00931,5,861.19,0.00,2,4305.95
ORDDET002041,ORD00598,PROD00097,1,1043.66,0.05,3,991.48
ORDDET002042,ORD00599,PROD00548,1,62.37,0.10,1,56.13
ORDDET002043,ORD00599,PROD00522,3,280.75,0.15,2,715.91
ORDDET002044,ORD00599,PROD00757,3,1080.82,0.05,3,3080.34
ORDDET002045,ORD00599,PROD00738,1,556.21,0.00,4,556.21
ORDDET002046,ORD00599,PROD00776,3,638.09,0.00,5,1914.27
ORDDET002047,ORD00599,PROD00431,1,16.19,0.15,6,13.76
ORDDET002048,ORD00600,PROD00678,1,96.31,0.00,1,96.31
ORDDET002049,ORD00600,PROD00712,1,344.63,0.15,2,292.94
ORDDET002050,ORD00601,PROD00163,3,246.46,0.00,1,739.38
ORDDET002051,ORD00601,PROD00916,4,342.85,0.05,2,1302.83
ORDDET002052,ORD00602,PROD00324,1,340.55,0.00,1,340.55
ORDDET002053,ORD00602,PROD00372,3,572.55,0.00,2,1717.65
ORDDET002054,ORD00602,PROD00575,5,482.57,0.05,3,2292.21
ORDDET002055,ORD00602,PROD00021,2,959.11,0.05,4,1822.31
ORDDET002056,ORD00603,PROD00810,1,1115.00,0.00,1,1115.00
ORDDET002057,ORD00603,PROD00119,1,505.77,0.05,2,480.48
ORDDET002058,ORD00603,PROD00743,4,617.82,0.10,3,2224.15
ORDDET002059,ORD00603,PROD00458,2,336.06,0.00,4,672.12
ORDDET002060,ORD00604,PROD00580,5,26.83,0.00,1,134.15
ORDDET002061,ORD00604,PROD00182,5,169.96,0.05,2,807.31
ORDDET002062,ORD00604,PROD00247,4,1047.07,0.10,3,3769.45
ORDDET002063,ORD00605,PROD00010,3,148.61,0.00,1,445.83
ORDDET002064,ORD00605,PROD00321,4,239.97,0.10,2,863.89
ORDDET002065,ORD00605,PROD00076,4,381.06,0.00,3,1524.24
ORDDET002066,ORD00605,PROD00692,5,871.66,0.00,4,4358.30
ORDDET002067,ORD00605,PROD00891,2,65.42,0.10,5,117.76
ORDDET002068,ORD00606,PROD00959,1,733.91,0.00,1,733.91
ORDDET002069,ORD00606,PROD00858,5,650.08,0.05,2,3087.88
ORDDET002070,ORD00606,PROD00608,1,110.49,0.00,3,110.49
ORDDET002071,ORD00606,PROD00451,5,1183.01,0.00,4,5915.05
ORDDET002072,ORD00607,PROD00469,2,704.64,0.00,1,1409.28
ORDDET002073,ORD00607,PROD00364,3,206.39,0.00,2,619.17
ORDDET002074,ORD00607,PROD00962,4,329.19,0.05,3,1250.92
ORDDET002075,ORD00608,PROD00536,4,732.03,0.00,1,2928.12
ORDDET002076,ORD00608,PROD00096,2,73.29,0.05,2,139.25
ORDDET002077,ORD00608,PROD00644,3,959.39,0.00,3,2878.17
ORDDET002078,ORD00608,PROD00287,2,1110.69,0.05,4,2110.31
ORDDET002079,ORD00609,PROD00405,1,662.18,0.00,1,662.18
ORDDET002080,ORD00610,PROD00064,1,892.58,0.00,1,892.58
ORDDET002081,ORD00611,PROD00839,2,479.08,0.10,1,862.34
ORDDET002082,ORD00611,PROD00133,4,567.90,0.15,2,1930.86
ORDDET002083,ORD00611,PROD00564,1,737.73,0.10,3,663.96
ORDDET002084,ORD00612,PROD00331,3,465.67,0.05,1,1327.16
ORDDET002085,ORD00612,PROD00715,1,817.95,0.15,2,695.26
ORDDET002086,ORD00612,PROD00379,1,731.92,0.10,3,658.73
ORDDET002087,ORD00612,PROD00168,3,627.36,0.15,4,1599.77
ORDDET002088,ORD00612,PROD00316,2,971.46,0.15,5,1651.48
ORDDET002089,ORD00613,PROD00630,2,1160.19,0.10,1,2088.34
ORDDET002090,ORD00613,PROD00915,5,984.19,0.00,2,4920.95
ORDDET002091,ORD00613,PROD00687,4,1128.45,0.00,3,4513.80
ORDDET002092,ORD00613,PROD00791,5,295.48,0.05,4,1403.53
ORDDET002093,ORD00614,PROD00683,4,29.70,0.05,1,112.86
ORDDET002094,ORD00615,PROD00943,5,1005.94,0.10,1,4526.73
ORDDET002095,ORD00616,PROD00074,3,178.05,0.00,1,534.15
ORDDET002096,ORD00616,PROD00107,2,1024.19,0.00,2,2048.38
ORDDET002097,ORD00616,PROD00097,2,1043.66,0.05,3,1982.95
ORDDET002098,ORD00616,PROD00466,3,287.39,0.10,4,775.95
ORDDET002099,ORD00616,PROD00273,5,313.39,0.10,5,1410.25
ORDDET002100,ORD00616,PROD00202,4,349.63,0.00,6,1398.52
ORDDET002101,ORD00617,PROD00399,3,989.83,0.05,1,2821.02
ORDDET002102,ORD00617,PROD00880,3,820.34,0.10,2,2214.92
ORDDET002103,ORD00618,PROD00609,3,235.99,0.00,1,707.97
ORDDET002104,ORD00618,PROD00938,2,417.66,0.10,2,751.79
ORDDET002105,ORD00618,PROD00672,4,153.37,0.00,3,613.48
ORDDET002106,ORD00618,PROD00219,3,252.41,0.15,4,643.65
ORDDET002107,ORD00618,PROD00246,3,966.31,0.00,5,2898.93
ORDDET002108,ORD00618,PROD00296,3,1169.30,0.10,6,3157.11
ORDDET002109,ORD00619,PROD00236,4,459.86,0.05,1,1747.47
ORDDET002110,ORD00619,PROD00421,3,665.15,0.00,2,1995.45
ORDDET002111,ORD00619,PROD00199,3,903.85,0.15,3,2304.82
ORDDET002112,ORD00619,PROD00082,1,927.38,0.00,4,927.38
ORDDET002113,ORD00620,PROD00945,4,790.55,0.00,1,3162.20
ORDDET002114,ORD00620,PROD00520,1,560.44,0.00,2,560.44
ORDDET002115,ORD00620,PROD00131,4,1082.75,0.00,3,4331.00
